Time (ns),Br25 ref,Br25 IMN,Br25 EDA,EDA ref,EDA IMN,EDA EDA,IMN ref,IMN IMN,IMN EDA
269.44,8,9,4,3,1,12,21,20,24
269.568,3,9,1,6,6,7,16,34,25
269.696,3,4,3,9,1,6,19,30,22
269.824,4,7,3,5,0,10,30,31,22
269.952,3,0,2,2,4,12,18,17,24
270.08,0,8,3,5,1,10,21,30,21
270.208,4,7,5,6,2,13,18,24,25
270.336,2,7,3,7,3,9,16,30,18
270.464,3,9,4,6,0,12,18,24,21
270.592,5,10,5,5,5,7,17,24,21
270.72,3,7,5,5,4,14,20,29,19
270.848,1,6,4,5,5,18,25,26,14
270.976,8,10,5,8,7,10,14,19,15
271.104,3,6,3,5,4,8,18,19,19
271.232,5,3,3,2,4,7,20,24,24
271.36,4,6,3,2,2,10,21,26,17
271.488,1,8,6,2,2,19,15,18,19
271.616,1,6,4,3,3,13,16,22,22
271.744,2,8,1,4,5,11,13,19,18
271.872,3,8,0,6,3,10,22,24,21
272,5,7,2,5,3,12,19,27,25
272.128,5,15,5,1,4,9,19,22,24
272.256,5,6,7,7,5,12,17,22,27
272.384,3,4,7,4,2,10,23,23,19
272.512,4,5,3,6,5,10,18,26,31
272.64,2,8,3,3,3,13,15,20,23
272.768,5,9,6,4,2,11,15,24,25
272.896,4,11,4,0,2,8,25,27,22
273.024,1,8,4,2,4,5,31,22,17
273.152,2,4,6,6,2,7,24,24,22
273.28,3,12,5,3,3,13,16,38,14
273.408,4,5,4,5,4,7,20,36,16
273.536,1,13,5,2,1,9,19,24,22
273.664,8,10,5,0,4,9,25,19,22
273.792,2,8,5,1,4,8,16,23,14
273.92,2,6,3,2,1,12,15,22,17
274.048,4,13,4,1,1,13,17,20,21
274.176,2,8,4,1,5,10,18,25,17
274.304,1,7,6,3,4,8,20,16,20
274.432,0,9,5,8,3,13,20,32,18
274.56,4,11,5,2,4,8,17,30,16
274.688,4,7,3,2,2,12,16,17,24
274.816,4,11,1,2,4,8,24,27,19
274.944,3,9,1,6,3,11,12,19,26
275.072,3,6,6,1,4,7,12,28,21
275.2,4,12,6,0,2,7,18,19,14
275.328,4,5,2,3,3,12,16,21,15
275.456,1,9,5,7,4,16,11,23,13
275.584,3,4,5,4,4,12,16,22,21
275.712,5,13,6,4,5,17,18,28,17
275.84,3,2,5,3,2,11,29,23,27
275.968,6,7,3,1,5,16,13,32,13
276.096,4,6,2,2,4,3,19,24,22
276.224,2,7,4,2,3,8,18,29,22
276.352,2,5,3,2,2,8,15,28,20
276.48,4,6,1,5,1,16,13,13,18
276.608,5,11,4,4,2,11,15,18,16
276.736,3,6,2,2,7,8,21,25,17
276.864,3,4,4,5,5,6,16,30,20
276.992,5,9,4,2,3,13,27,23,28
277.12,5,11,1,0,1,2,23,23,24
277.248,5,10,1,10,7,9,22,22,17
277.376,2,4,1,2,2,11,19,25,20
277.504,2,13,2,7,0,9,13,34,21
277.632,6,6,8,3,2,10,13,29,14
277.76,5,6,4,5,1,5,18,22,21
277.888,1,3,3,3,3,11,21,24,20
278.016,1,8,4,4,2,11,25,21,22
278.144,1,7,4,3,2,19,11,23,21
278.272,3,6,9,6,4,13,21,27,24
278.4,4,5,8,6,1,8,19,30,21
278.528,3,4,1,2,4,13,22,26,14
278.656,4,10,2,5,3,11,15,21,20
278.784,5,6,3,6,1,7,17,22,17
278.912,3,5,4,2,2,13,11,20,18
279.04,3,8,4,1,4,4,21,22,22
279.168,4,15,3,3,4,13,20,19,10
279.296,5,12,3,3,4,14,19,18,19
279.424,4,5,6,3,5,10,16,30,18
279.552,1,7,9,2,1,9,19,28,18
279.68,0,5,3,4,2,16,24,21,17
279.808,0,5,7,1,5,9,21,21,18
279.936,3,9,5,4,2,10,9,27,23
280.064,1,11,4,3,3,3,24,21,23
280.192,0,8,3,5,4,5,13,22,19
280.32,5,5,7,4,4,12,18,21,19
280.448,1,5,6,2,5,15,11,27,21
280.576,5,8,6,5,5,15,15,23,20
280.704,2,8,5,1,1,5,17,22,20
280.832,2,15,2,7,1,10,12,19,13
280.96,5,8,5,1,2,7,18,20,21
281.088,1,9,5,3,2,9,24,26,29
281.216,5,7,4,9,2,11,18,27,16
281.344,4,5,8,2,2,4,15,32,16
281.472,5,1,5,4,3,7,20,20,19
281.6,3,7,3,4,0,10,19,25,20
281.728,2,6,2,3,4,11,13,29,19
281.856,3,7,3,4,5,7,14,31,21
281.984,1,10,4,4,5,12,14,20,21
282.112,3,5,5,2,3,9,16,25,20
282.24,1,10,7,2,4,11,15,22,18
282.368,2,4,3,1,2,10,14,21,15
282.496,3,6,4,7,5,5,15,23,16
282.624,4,2,3,2,2,9,22,16,19
282.752,5,7,1,5,2,9,15,24,24
282.88,2,8,5,4,4,11,18,27,18
283.008,6,9,2,4,4,14,22,30,14
283.136,3,8,1,5,4,9,22,17,25
283.264,3,11,1,3,4,17,17,23,20
283.392,3,7,3,4,7,5,9,19,16
283.52,5,4,5,4,1,10,16,26,15
283.648,3,5,4,4,1,11,18,33,13
283.776,1,7,5,4,3,16,21,16,18
283.904,5,8,5,1,7,6,16,19,23
284.032,4,2,4,6,4,6,20,25,25
284.16,1,11,5,1,1,4,18,22,18
284.288,5,7,5,2,4,7,20,22,27
284.416,2,7,3,1,5,8,25,22,23
284.544,3,7,3,6,3,7,15,19,17
284.672,3,6,4,6,2,12,20,28,31
284.8,2,8,3,3,4,10,10,30,21
284.928,5,11,6,3,3,5,11,23,21
285.056,3,9,1,5,3,9,18,26,17
285.184,2,9,2,3,1,12,15,24,9
285.312,6,6,1,4,4,13,22,22,14
285.44,3,7,3,6,3,5,29,21,26
285.568,5,5,5,2,1,13,18,34,19
285.696,9,8,4,2,2,5,15,33,14
285.824,2,8,6,2,4,12,14,17,25
285.952,5,7,5,1,7,6,21,20,26
286.08,2,7,3,4,0,7,24,29,16
286.208,5,6,4,3,1,8,15,16,26
286.336,2,6,5,4,4,12,18,18,14
286.464,1,4,6,5,1,8,14,30,19
286.592,2,7,6,4,3,7,19,22,21
286.72,4,8,4,3,3,12,18,22,17
286.848,2,9,4,2,5,9,15,17,9
286.976,1,5,1,6,1,9,16,20,13
287.104,2,5,5,2,4,8,16,21,20
287.232,4,7,2,8,2,7,19,19,19
287.36,5,2,5,4,6,8,15,17,25
287.488,1,7,3,4,1,5,16,25,12
287.616,2,5,7,3,1,10,16,23,12
287.744,3,5,4,5,2,9,15,18,22
287.872,3,5,2,2,4,8,7,26,16
288,2,7,1,1,2,7,26,18,15
288.128,3,4,4,9,2,5,23,22,20
288.256,7,6,1,2,2,10,16,23,26
288.384,1,10,6,5,2,11,12,26,27
288.512,5,4,1,5,3,6,9,27,29
288.64,0,8,3,3,4,7,13,25,24
288.768,1,6,2,5,3,14,22,29,11
288.896,3,8,2,3,2,5,13,18,21
289.024,1,5,5,2,6,7,24,23,17
289.152,5,10,4,7,3,4,16,19,21
289.28,2,7,6,5,0,6,23,22,17
289.408,1,8,2,3,1,11,21,18,16
289.536,7,12,4,4,7,11,10,28,19
289.664,3,5,4,3,5,8,18,28,20
289.792,2,7,1,5,3,9,20,17,22
289.92,2,14,3,6,5,8,18,27,20
290.048,1,8,3,2,2,5,10,27,18
290.176,1,12,4,1,1,8,19,15,18
290.304,1,4,2,6,6,12,18,27,14
290.432,2,8,6,4,4,19,12,17,18
290.56,0,7,0,5,4,12,22,23,21
290.688,2,10,7,2,2,13,13,25,20
290.816,5,9,4,3,2,8,24,26,18
290.944,1,4,4,6,6,8,12,22,16
291.072,3,6,2,5,2,8,13,19,19
291.2,3,5,3,4,6,6,21,21,24
291.328,3,4,1,3,4,10,14,13,18
291.456,1,9,3,5,2,3,17,14,20
291.584,3,7,3,3,0,7,22,21,25
291.712,7,3,4,4,2,8,13,19,22
291.84,5,4,5,3,0,8,12,21,16
291.968,2,8,3,0,5,10,17,21,13
292.096,4,8,2,5,1,9,12,21,24
292.224,8,3,11,6,2,10,18,24,14
292.352,5,10,6,5,3,7,14,25,17
292.48,0,8,5,4,5,10,15,17,15
292.608,7,6,8,2,5,16,16,13,27
292.736,5,6,5,3,2,7,16,19,21
292.864,2,4,3,5,4,3,18,21,13
292.992,2,5,1,4,3,7,17,21,19
293.12,2,9,2,4,2,7,22,24,17
293.248,2,14,2,3,2,15,15,24,18
293.376,3,10,3,6,3,9,13,23,20
293.504,1,10,3,3,3,15,19,24,18
293.632,3,4,3,5,3,6,18,23,14
293.76,5,11,4,5,3,10,18,25,23
293.888,4,9,4,4,3,10,15,25,23
294.016,4,8,4,3,0,9,22,23,31
294.144,2,4,5,6,2,6,19,23,23
294.272,3,11,2,3,3,7,17,19,12
294.4,5,4,2,5,5,12,21,20,25
294.528,3,7,7,7,3,7,20,18,11
294.656,3,9,3,9,2,6,13,22,15
294.784,8,1,0,1,3,12,16,23,16
294.912,3,4,1,4,2,13,13,29,19
295.04,7,7,3,4,3,7,23,19,19
295.168,0,6,3,3,5,8,15,25,16
295.296,2,9,2,4,2,13,13,19,16
295.424,4,7,6,4,1,9,12,19,23
295.552,3,8,3,6,2,7,20,18,16
295.68,1,2,2,2,2,11,10,19,21
295.808,3,8,3,3,6,8,13,19,21
295.936,1,2,1,4,6,5,16,14,19
296.064,5,8,3,3,1,13,12,22,17
296.192,4,2,5,6,5,10,17,25,13
296.32,4,8,4,2,1,10,11,24,18
296.448,3,9,2,3,4,12,22,27,20
296.576,2,7,7,6,2,6,12,15,24
296.704,3,2,2,3,4,7,17,16,20
296.832,4,6,2,5,2,2,17,21,19
296.96,5,5,2,3,2,5,16,26,19
297.088,2,6,6,2,8,9,19,19,18
297.216,3,7,0,4,4,11,14,18,12
297.344,3,7,6,3,1,10,13,26,20
297.472,4,11,5,7,6,7,14,15,22
297.6,4,8,1,4,3,6,18,22,19
297.728,3,5,3,0,3,8,22,15,16
297.856,3,3,5,3,4,9,13,16,16
297.984,4,9,3,3,1,6,19,22,18
298.112,3,5,2,1,4,10,20,19,26
298.24,3,7,2,2,2,9,11,17,17
298.368,5,6,5,4,1,4,24,23,22
298.496,4,2,6,2,4,4,17,20,27
298.624,1,2,3,4,1,11,18,28,17
298.752,4,4,3,4,4,10,16,23,13
298.88,2,2,4,4,2,7,10,24,28
299.008,3,10,8,2,4,6,16,21,20
299.136,6,6,3,5,3,10,14,21,20
299.264,3,8,3,1,3,10,16,17,25
299.392,6,6,3,2,4,7,24,14,11
299.52,4,10,2,1,5,13,11,18,16
299.648,4,7,4,5,3,9,18,18,21
299.776,2,0,5,5,3,9,19,25,11
299.904,1,2,6,6,4,9,14,17,16
300.032,4,4,1,2,2,9,18,14,19
300.16,3,10,1,6,1,8,20,19,17
300.288,1,8,3,6,2,10,16,25,19
300.416,3,8,2,1,2,10,22,11,11
300.544,6,7,1,2,5,12,15,24,19
300.672,2,1,3,5,1,10,10,21,12
300.8,3,8,3,5,3,11,13,19,23
300.928,4,5,0,1,1,6,13,16,19
301.056,3,10,3,5,6,4,19,34,21
301.184,2,8,3,0,1,11,15,32,15
301.312,3,8,4,2,1,10,7,13,16
301.44,2,7,1,6,1,8,13,20,22
301.568,0,5,3,3,3,14,20,23,15
301.696,4,9,2,5,1,9,10,15,22
301.824,2,3,5,1,2,7,18,19,19
301.952,4,4,1,3,3,7,20,25,18
302.08,1,7,1,5,2,4,13,20,18
302.208,5,9,3,1,6,7,11,18,12
302.336,3,6,0,3,2,8,13,28,14
302.464,4,4,5,3,4,5,14,16,19
302.592,4,3,3,1,3,11,12,22,19
302.72,1,7,5,6,2,11,12,12,22
302.848,4,7,4,5,5,9,15,18,20
302.976,3,6,0,4,4,6,12,20,13
303.104,1,4,3,2,7,10,11,22,16
303.232,4,7,4,1,2,7,12,14,18
303.36,3,7,3,1,2,8,17,25,13
303.488,3,8,3,1,3,8,14,23,13
303.616,4,7,3,3,1,14,15,20,9
303.744,4,6,5,4,2,11,11,15,17
303.872,3,7,5,7,2,7,14,27,15
304,1,3,6,1,2,8,10,23,22
304.128,6,7,7,9,7,12,10,21,22
304.256,4,2,2,4,2,4,16,19,16
304.384,4,5,5,6,3,10,19,16,16
304.512,3,4,7,4,3,3,12,15,16
304.64,4,3,3,3,3,6,12,19,20
304.768,6,7,3,4,5,5,10,21,23
304.896,4,11,4,3,4,14,18,16,15
305.024,4,10,0,3,4,4,13,24,19
305.152,2,6,3,2,3,9,8,26,15
305.28,3,6,3,3,2,8,15,20,22
305.408,3,4,2,5,4,10,17,18,15
305.536,2,7,1,3,3,5,10,15,13
305.664,2,2,2,2,2,9,19,26,15
305.792,3,6,3,7,2,12,15,20,15
305.92,5,5,5,9,1,11,14,18,18
306.048,2,4,2,6,7,10,10,19,16
306.176,1,10,3,3,2,7,14,18,13
306.304,2,10,7,7,1,8,12,20,19
306.432,5,3,5,3,1,10,15,19,13
306.56,2,2,4,5,4,9,14,17,20
306.688,2,4,2,5,1,7,16,20,10
306.816,5,12,4,5,3,8,18,14,11
306.944,4,6,5,5,5,7,17,17,18
307.072,3,5,8,1,2,6,20,21,21
307.2,4,4,1,5,5,9,19,15,17
307.328,5,6,1,4,1,8,11,19,19
307.456,2,9,3,3,3,12,15,20,24
307.584,6,8,4,0,4,8,13,26,16
307.712,2,6,2,6,1,15,17,17,20
307.84,1,6,7,1,4,9,12,18,17
307.968,3,15,7,1,1,9,16,19,17
308.096,5,11,9,2,8,14,20,20,13
308.224,3,2,4,2,4,5,20,24,23
308.352,3,5,2,2,5,4,17,18,15
308.48,3,6,3,2,4,9,20,14,18
308.608,3,2,3,2,6,7,11,17,22
308.736,6,9,3,4,3,6,8,22,18
308.864,2,9,3,1,1,14,11,20,17
308.992,1,3,4,3,0,6,14,21,17
309.12,3,9,2,2,3,11,11,17,12
309.248,2,3,6,3,3,10,12,17,19
309.376,5,5,6,3,4,6,17,26,15
309.504,1,6,5,6,0,9,15,17,11
309.632,5,3,2,1,1,9,17,22,15
309.76,2,10,2,2,2,5,28,16,16
309.888,5,5,4,2,3,8,7,21,20
310.016,5,2,6,4,2,8,13,16,14
310.144,2,6,6,1,3,6,14,16,12
310.272,0,9,2,3,3,3,6,21,14
310.4,0,7,3,3,2,10,15,21,15
310.528,3,5,5,2,1,7,19,22,17
310.656,1,2,5,4,3,8,12,14,16
310.784,3,8,5,1,4,4,14,20,16
310.912,3,5,6,3,5,8,13,11,21
311.04,3,4,3,5,4,7,18,15,15
311.168,4,11,0,3,1,7,17,18,14
311.296,5,8,3,4,2,10,17,11,13
311.424,3,9,4,2,4,11,12,23,15
311.552,3,12,6,1,5,5,18,19,14
311.68,2,8,3,7,5,4,18,19,18
311.808,3,11,5,4,2,11,16,28,13
311.936,1,7,2,3,3,9,22,15,17
312.064,3,6,5,2,1,11,11,16,22
312.192,4,1,4,5,2,7,20,15,14
312.32,5,8,1,2,3,5,15,16,15
312.448,1,9,2,4,3,7,16,22,11
312.576,6,6,2,4,2,9,11,11,15
312.704,0,8,6,3,1,9,19,27,11
312.832,2,2,3,4,4,9,19,24,14
312.96,5,3,2,2,1,6,17,17,15
313.088,3,5,2,5,2,8,7,22,22
313.216,2,9,3,5,3,6,25,27,21
313.344,6,6,6,1,5,5,16,20,13
313.472,2,6,6,3,2,7,18,16,11
313.6,8,6,3,3,3,5,19,18,14
313.728,1,5,3,5,4,4,19,23,13
313.856,5,5,2,3,2,5,17,17,13
313.984,0,7,3,3,0,8,14,21,15
314.112,3,4,8,1,3,8,16,15,16
314.24,4,4,4,3,2,9,15,21,11
314.368,4,8,3,4,2,11,16,23,18
314.496,3,6,1,4,2,6,10,25,17
314.624,3,6,7,6,1,5,15,18,25
314.752,5,5,1,4,2,10,14,23,11
314.88,4,5,4,4,1,8,13,17,18
315.008,3,7,4,2,3,5,12,24,18
315.136,2,2,4,5,3,12,14,23,13
315.264,2,4,5,3,5,8,18,18,19
315.392,3,11,3,4,4,8,14,16,17
315.52,2,5,2,2,4,14,11,22,23
315.648,1,5,3,5,1,6,21,16,9
315.776,3,2,4,2,3,7,21,14,15
315.904,3,10,6,3,2,7,21,25,21
316.032,1,8,4,3,4,10,13,14,18
316.16,5,8,5,3,1,6,14,24,20
316.288,1,9,0,3,3,7,15,19,22
316.416,5,7,9,5,2,11,18,17,18
316.544,5,6,2,3,0,7,16,20,13
316.672,4,4,3,2,2,12,11,14,15
316.8,2,11,4,5,3,3,13,14,8
316.928,3,4,4,5,5,7,9,14,20
317.056,1,6,4,2,0,8,8,14,24
317.184,5,9,1,4,1,11,6,17,15
317.312,5,6,3,6,5,9,7,24,17
317.44,3,7,4,4,2,7,20,16,12
317.568,4,4,3,3,3,11,13,11,19
317.696,2,8,4,3,2,8,13,14,15
317.824,4,7,1,3,1,10,15,23,19
317.952,3,7,3,4,2,4,12,13,16
318.08,5,4,2,3,1,10,15,16,16
318.208,1,7,4,2,3,7,15,15,13
318.336,5,4,5,3,1,5,14,25,16
318.464,4,7,5,4,2,6,14,15,15
318.592,6,6,4,3,1,6,16,25,20
318.72,6,4,5,3,3,6,14,26,8
318.848,1,4,7,6,1,10,17,17,15
318.976,4,11,6,1,4,4,11,24,19
319.104,3,7,3,3,3,7,15,17,27
319.232,5,7,6,8,1,5,10,28,11
319.36,2,7,4,0,4,5,13,27,10
319.488,2,4,4,2,3,12,16,25,15
319.616,3,14,2,4,1,14,19,20,17
319.744,4,5,4,2,4,12,15,19,14
319.872,1,5,1,1,4,4,15,14,18
320,4,9,3,3,4,10,17,20,12
320.128,2,3,6,5,4,9,11,21,22
320.256,2,4,3,5,2,6,11,23,13
320.384,3,5,2,1,5,8,14,15,21
320.512,0,1,2,1,3,8,15,17,11
320.64,1,6,3,5,1,9,14,20,19
320.768,3,5,3,6,1,11,15,18,18
320.896,4,10,4,4,0,8,16,21,20
321.024,2,11,3,3,5,9,13,18,17
321.152,1,2,6,4,3,6,15,22,18
321.28,4,7,3,6,2,11,11,19,14
321.408,1,7,2,2,4,8,14,12,18
321.536,4,2,8,2,3,6,17,26,15
321.664,1,8,1,4,1,14,16,25,15
321.792,4,6,3,2,3,9,14,18,16
321.92,2,8,4,4,4,8,14,18,19
322.048,2,3,2,3,3,5,12,22,15
322.176,3,4,4,9,3,11,9,18,12
322.304,3,5,5,5,4,9,17,17,15
322.432,0,4,6,2,4,6,15,13,14
322.56,0,6,5,3,0,10,8,20,15
322.688,3,3,5,5,3,9,19,18,19
322.816,3,11,1,3,3,8,9,20,16
322.944,2,12,3,4,2,6,15,24,12
323.072,2,7,1,3,2,7,14,16,17
323.2,4,8,5,2,4,6,8,13,12
323.328,4,5,3,3,4,4,25,17,19
323.456,0,3,4,5,3,10,16,19,13
323.584,3,8,7,2,4,4,11,20,23
323.712,5,6,3,6,2,8,11,13,16
323.84,3,6,3,3,3,8,10,14,15
323.968,3,3,6,5,3,10,14,21,21
324.096,4,2,2,3,2,6,16,27,28
324.224,2,6,3,4,1,5,15,20,12
324.352,5,4,2,6,3,10,20,15,15
324.48,1,5,5,4,3,5,8,14,23
324.608,2,5,0,4,3,7,13,18,14
324.736,1,6,6,4,3,7,12,24,17
324.864,5,6,5,2,2,4,11,19,18
324.992,5,4,2,4,6,11,10,19,14
325.12,1,2,3,3,3,3,14,24,15
325.248,2,3,5,5,2,8,13,19,11
325.376,3,6,4,1,8,6,13,22,15
325.504,1,4,4,1,3,10,16,19,11
325.632,8,10,1,5,2,5,7,14,20
325.76,3,6,5,4,2,9,15,19,9
325.888,1,7,3,1,8,8,16,16,10
326.016,4,7,4,6,2,8,15,18,17
326.144,3,8,2,2,2,4,8,17,23
326.272,2,10,2,1,4,5,10,23,15
326.4,3,7,1,1,0,7,15,23,13
326.528,3,6,6,3,0,5,14,23,18
326.656,3,7,8,4,6,10,11,11,20
326.784,1,4,3,2,4,6,18,7,15
326.912,0,4,5,1,3,10,8,22,15
327.04,2,8,3,5,5,5,6,16,16
327.168,4,5,3,2,1,1,12,23,15
327.296,2,7,3,4,4,9,17,13,23
327.424,3,5,0,3,2,3,20,23,18
327.552,4,1,2,3,0,5,12,18,14
327.68,5,6,4,2,3,5,14,16,18
327.808,4,7,3,1,3,4,11,17,16
327.936,1,7,10,1,3,6,10,26,17
328.064,1,2,1,4,4,5,11,15,29
328.192,3,8,2,4,2,8,13,18,13
328.32,5,4,8,3,4,7,11,15,15
328.448,2,5,4,3,2,7,14,15,20
328.576,7,4,1,2,2,10,19,19,11
328.704,3,3,1,2,1,6,16,9,19
328.832,4,7,2,3,5,10,13,14,17
328.96,4,9,4,5,5,8,13,17,16
329.088,4,7,1,5,8,7,10,19,17
329.216,3,7,3,3,8,8,12,11,20
329.344,2,3,4,3,3,7,9,13,11
329.472,2,7,4,5,4,3,11,20,8
329.6,4,8,5,4,2,6,14,23,19
329.728,1,7,2,5,1,5,7,9,7
329.856,1,6,3,1,2,3,18,19,13
329.984,1,5,2,5,1,11,8,23,25
330.112,1,4,5,5,4,6,17,12,15
330.24,5,8,3,3,0,11,3,19,20
330.368,8,5,5,2,2,4,16,14,24
330.496,1,5,4,5,1,3,8,15,16
330.624,6,5,2,0,2,8,11,11,15
330.752,5,5,1,2,5,5,15,21,15
330.88,2,5,2,3,4,5,15,19,16
331.008,3,6,2,1,3,5,7,15,18
331.136,4,5,4,2,3,9,16,18,19
331.264,3,4,1,4,2,4,13,20,12
331.392,2,2,2,3,3,5,12,19,19
331.52,2,6,1,4,1,7,14,17,14
331.648,4,6,2,3,3,12,14,16,16
331.776,2,8,4,2,4,8,16,13,16
331.904,1,10,7,3,2,4,14,10,13
332.032,2,7,4,1,4,4,14,8,14
332.16,1,5,3,5,3,7,14,12,14
332.288,5,8,4,3,2,9,13,18,12
332.416,1,5,3,5,2,8,17,18,14
332.544,5,8,7,5,5,10,17,12,18
332.672,3,3,1,0,0,6,14,17,16
332.8,5,7,0,2,1,14,13,17,20
332.928,1,6,3,3,2,9,9,16,21
333.056,6,5,3,9,3,5,20,17,18
333.184,1,3,3,5,3,7,14,15,18
333.312,3,2,0,2,6,11,5,10,16
333.44,2,7,0,3,1,8,17,20,24
333.568,2,3,3,4,4,15,16,13,16
333.696,2,3,4,8,1,5,8,21,8
333.824,3,8,3,0,1,2,13,19,21
333.952,4,7,4,5,2,4,11,15,20
334.08,5,5,7,2,3,7,14,13,16
334.208,2,4,4,3,3,6,9,21,16
334.336,2,3,4,0,1,7,17,16,21
334.464,6,3,0,3,3,8,17,13,17
334.592,2,9,1,4,4,11,13,19,20
334.72,4,2,4,0,3,7,10,16,12
334.848,5,6,3,1,1,8,12,25,27
334.976,1,5,3,5,5,8,18,11,13
335.104,3,6,4,4,3,10,15,25,10
335.232,5,6,1,4,0,5,13,8,12
335.36,3,6,1,2,4,9,12,17,21
335.488,1,7,5,2,4,6,12,23,19
335.616,0,8,1,3,4,9,15,13,18
335.744,3,7,4,0,2,5,12,11,14
335.872,3,3,6,6,4,11,14,15,12
336,0,6,6,1,6,8,11,25,16
336.128,3,2,2,2,3,6,10,17,17
336.256,2,2,2,4,4,11,11,20,22
336.384,6,9,6,6,0,6,14,21,17
336.512,3,7,5,1,2,5,12,11,20
336.64,2,9,2,2,6,9,13,17,17
336.768,5,3,1,1,2,7,17,15,10
336.896,4,1,4,2,8,6,18,13,15
337.024,4,3,5,2,4,11,12,12,20
337.152,1,6,1,4,5,10,13,12,18
337.28,1,9,2,4,0,8,16,16,14
337.408,1,6,1,5,6,7,9,22,11
337.536,2,6,2,5,1,6,13,13,16
337.664,2,6,5,1,3,5,13,17,22
337.792,2,7,0,4,1,5,13,14,18
337.92,3,10,1,5,6,10,15,19,25
338.048,2,6,6,1,0,10,10,15,24
338.176,4,5,3,1,3,6,12,18,14
338.304,3,4,1,2,4,6,21,12,13
338.432,0,5,1,4,4,5,11,17,17
338.56,1,4,6,3,1,7,11,22,11
338.688,4,3,2,2,3,11,14,21,19
338.816,1,6,3,5,0,6,17,22,15
338.944,2,7,6,3,0,9,12,21,13
339.072,3,5,6,2,2,9,10,14,17
339.2,5,9,5,4,4,8,15,20,19
339.328,3,1,1,6,2,5,17,11,13
339.456,1,3,2,3,4,6,8,17,16
339.584,5,6,6,4,5,3,23,20,20
339.712,2,7,0,4,4,10,14,20,19
339.84,7,8,2,2,4,6,10,11,16
339.968,2,5,5,6,3,7,13,24,18
340.096,4,7,1,3,2,8,8,22,13
340.224,5,7,1,4,1,7,14,16,13
340.352,5,5,3,5,1,5,10,14,12
340.48,3,5,2,3,2,8,11,12,17
340.608,0,3,7,2,1,7,7,23,16
340.736,0,7,3,3,0,9,10,18,15
340.864,4,8,4,6,6,6,15,26,20
340.992,1,3,2,5,1,7,11,16,20
341.12,2,5,5,5,6,11,15,23,15
341.248,5,2,6,1,2,12,5,14,9
341.376,1,1,3,6,0,9,8,19,12
341.504,2,5,4,4,2,7,10,15,19
341.632,1,9,4,4,2,6,13,15,18
341.76,4,6,3,1,3,4,11,16,14
341.888,5,3,2,2,0,7,13,17,11
342.016,3,1,2,5,4,7,14,17,17
342.144,2,6,3,6,6,6,12,16,6
342.272,2,5,2,2,3,9,9,13,12
342.4,2,3,0,6,5,8,13,17,15
342.528,3,3,0,4,5,4,8,14,16
342.656,1,3,5,5,1,4,11,17,21
342.784,5,7,2,3,3,5,9,18,14
342.912,2,2,3,2,5,10,13,11,19
343.04,4,3,3,7,3,10,14,16,8
343.168,3,6,2,7,2,5,17,19,14
343.296,5,8,5,2,1,7,16,14,20
343.424,2,5,2,2,5,4,9,21,12
343.552,5,8,5,3,3,9,18,11,12
343.68,2,5,3,3,2,10,11,9,20
343.808,4,9,2,4,6,4,19,13,16
343.936,4,8,4,1,2,7,17,15,16
344.064,4,9,2,4,2,5,13,13,17
344.192,2,6,7,1,0,7,15,18,18
344.32,1,5,2,1,6,7,4,13,14
344.448,4,8,1,4,7,5,8,16,15
344.576,2,9,3,5,3,7,8,16,18
344.704,0,5,2,1,2,5,13,22,9
344.832,5,5,2,4,3,3,12,18,16
344.96,4,6,4,1,1,6,14,17,9
345.088,4,4,3,2,2,6,15,15,16
345.216,2,2,4,6,2,5,11,12,21
345.344,3,6,2,2,5,8,11,11,16
345.472,2,8,2,3,3,9,10,24,13
345.6,7,5,1,4,1,7,13,22,19
345.728,3,5,2,3,0,8,12,17,11
345.856,4,5,4,2,1,3,9,13,13
345.984,8,4,3,0,4,7,11,21,10
346.112,7,6,3,6,0,8,12,13,27
346.24,2,8,3,4,3,5,14,16,9
346.368,3,5,1,3,3,1,13,16,12
346.496,3,2,4,4,0,5,9,10,15
346.624,8,5,5,4,0,8,11,11,15
346.752,5,3,5,4,4,9,9,22,10
346.88,5,5,3,2,4,5,8,11,14
347.008,2,4,3,3,1,0,11,10,18
347.136,2,3,3,4,3,5,11,11,13
347.264,2,2,6,7,2,12,16,15,13
347.392,2,4,2,1,1,8,12,16,15
347.52,4,6,4,4,2,5,11,20,23
347.648,3,6,8,3,2,3,9,11,17
347.776,2,4,10,2,3,3,15,25,13
347.904,1,5,6,4,1,8,8,12,21
348.032,2,10,1,8,2,6,15,20,16
348.16,2,6,5,4,2,8,13,15,10
348.288,3,4,3,4,2,5,8,13,12
348.416,5,3,3,2,4,3,14,13,16
348.544,1,8,5,5,5,7,11,12,8
348.672,0,4,5,0,1,3,17,14,13
348.8,6,4,3,6,4,8,15,20,12
348.928,5,5,2,6,3,5,18,19,13
349.056,2,6,3,5,1,9,14,16,13
349.184,6,6,4,5,4,7,17,23,17
349.312,1,4,5,4,5,7,17,15,14
349.44,0,3,3,5,1,11,17,23,20
349.568,2,7,6,4,4,6,11,14,15
349.696,2,3,2,4,1,4,9,16,15
349.824,3,1,1,2,2,6,9,16,15
349.952,1,8,3,6,5,6,8,18,23
350.08,5,5,2,4,0,6,16,19,12
350.208,2,4,4,7,5,8,12,9,30
350.336,2,8,1,2,4,10,7,15,20
