#PicoHarp 300  Histogram Data			04/11/2023 03:56:27 PM
#channels per curve
19141
#display curve no.
0	1	2	3	4	
#memory block no.
0	1	2	3	4	
#ns/channel
0.5120	0.5120	0.5120	0.5120	0.5120	
#counts
0	2	8	18	13	
0	1	3	11	17	
0	2	4	8	19	
0	1	6	14	16	
0	0	4	16	23	
0	0	5	9	14	
0	2	3	7	28	
0	1	6	9	18	
0	2	4	13	15	
1	4	3	12	19	
1	1	2	6	19	
1	2	4	14	21	
0	5	5	8	16	
0	1	2	14	20	
0	0	4	13	23	
1	4	3	11	26	
1	1	6	11	25	
0	0	4	7	22	
0	1	7	11	21	
1	1	3	11	13	
1	3	0	9	21	
1	1	3	8	12	
1	2	2	10	14	
1	3	5	12	16	
0	0	3	12	25	
2	1	7	10	19	
0	2	4	10	18	
1	0	6	8	19	
0	2	4	9	20	
1	1	5	15	22	
0	3	7	6	20	
0	2	2	17	18	
0	4	5	15	20	
1	2	6	15	18	
1	1	2	9	17	
1	0	3	11	16	
0	2	5	11	19	
1	2	2	10	26	
0	0	3	9	23	
0	0	6	6	19	
0	1	1	16	22	
0	2	9	10	16	
1	1	4	12	15	
1	1	2	13	17	
1	1	7	16	22	
0	3	6	9	22	
1	0	7	16	28	
2	0	10	7	28	
0	1	6	12	23	
0	0	4	7	16	
2	0	5	7	19	
0	0	4	10	24	
0	0	2	6	13	
1	0	1	9	14	
1	0	3	12	15	
0	0	9	15	18	
0	4	5	13	24	
1	2	9	10	16	
0	2	8	8	13	
0	0	3	6	18	
1	3	6	10	20	
1	1	7	14	24	
1	1	8	7	17	
0	1	4	9	14	
2	0	2	8	22	
0	1	7	9	25	
1	0	3	7	17	
0	4	8	11	9	
1	0	3	12	17	
0	2	3	11	17	
1	1	7	10	19	
0	4	4	11	18	
0	0	4	16	21	
3	0	3	10	26	
1	4	5	10	14	
0	1	8	8	25	
0	0	3	13	13	
0	0	7	9	24	
2	1	7	8	16	
0	1	4	10	21	
2	4	5	11	25	
1	0	5	9	12	
0	0	8	13	10	
3	2	2	13	13	
0	1	5	12	17	
0	3	5	10	17	
0	1	5	13	16	
1	0	4	13	14	
0	0	6	11	17	
1	3	1	5	17	
0	0	7	12	19	
0	1	4	21	24	
0	1	7	16	14	
1	1	3	14	17	
0	0	2	17	20	
0	0	6	6	17	
1	1	6	9	19	
4	1	2	8	15	
0	3	3	11	15	
0	0	4	11	15	
0	0	4	8	17	
0	0	4	11	17	
0	3	5	10	15	
1	3	4	14	22	
0	1	4	11	19	
0	4	8	11	24	
0	1	3	9	23	
1	3	3	13	20	
0	3	8	17	25	
0	2	3	11	23	
0	0	4	12	16	
0	0	3	9	12	
0	1	2	10	21	
0	0	6	8	12	
0	0	2	10	24	
0	1	6	10	9	
1	1	7	10	18	
0	2	3	10	20	
0	3	4	5	16	
3	0	3	5	21	
0	3	6	12	21	
2	0	5	15	16	
1	3	5	13	25	
0	2	3	7	15	
0	1	0	9	16	
0	0	2	4	22	
0	3	3	10	21	
1	1	5	12	17	
2	1	5	12	16	
1	0	6	10	17	
0	2	7	12	20	
2	0	5	8	20	
0	1	7	8	21	
1	1	4	15	18	
1	1	2	9	18	
0	2	4	12	13	
0	0	2	9	11	
0	2	6	13	15	
1	1	6	8	21	
0	0	4	8	16	
1	2	3	14	19	
0	0	4	7	14	
1	0	5	10	18	
1	2	8	4	14	
2	1	6	13	15	
1	1	7	12	23	
1	2	9	13	19	
0	1	4	16	19	
0	1	5	13	14	
2	1	2	8	17	
1	1	3	8	9	
0	2	4	13	16	
1	0	8	5	15	
2	0	2	8	18	
0	1	2	8	18	
0	1	3	8	12	
0	2	5	5	23	
2	1	4	12	22	
0	0	9	9	13	
0	2	5	6	21	
2	0	6	12	21	
0	2	2	14	19	
0	2	5	7	10	
0	1	4	12	17	
0	3	2	12	19	
1	1	1	10	23	
3	0	2	11	22	
0	1	10	11	15	
0	2	5	7	22	
2	1	2	10	14	
1	1	4	12	22	
0	0	0	12	21	
3	0	8	11	16	
2	2	2	12	23	
1	2	2	15	24	
0	2	4	14	14	
1	1	4	9	22	
0	0	3	8	11	
1	1	4	10	21	
1	1	7	9	17	
1	1	5	14	17	
1	2	7	10	24	
1	4	8	10	26	
1	2	4	9	24	
0	1	6	17	22	
1	2	3	10	18	
0	0	1	8	18	
0	0	3	13	14	
0	0	6	9	19	
2	1	5	14	13	
0	0	7	8	17	
1	2	8	15	20	
0	0	1	11	17	
0	2	2	6	16	
1	1	2	11	26	
0	0	6	10	16	
0	0	6	11	20	
0	1	7	8	13	
0	1	5	14	19	
0	0	4	15	16	
0	1	5	3	21	
1	0	3	12	20	
2	3	6	14	21	
0	0	4	13	19	
0	2	6	13	19	
0	1	1	6	20	
1	2	6	13	16	
2	1	5	11	13	
1	3	3	15	19	
0	0	2	11	16	
0	0	1	9	21	
1	0	3	8	21	
0	1	6	14	24	
1	2	8	9	19	
0	0	2	9	25	
0	1	0	11	21	
0	2	8	14	13	
0	3	3	15	20	
1	2	8	12	20	
1	1	6	13	19	
1	2	2	8	21	
1	0	3	6	18	
2	1	10	13	21	
2	1	4	12	20	
0	1	2	9	19	
0	0	2	14	24	
0	2	1	4	15	
0	1	3	15	26	
0	1	5	6	17	
1	2	3	11	15	
1	3	4	12	19	
1	1	3	11	20	
2	1	8	11	14	
1	2	1	10	17	
0	0	6	14	18	
3	1	2	11	19	
0	2	3	6	18	
1	1	8	14	19	
1	0	3	14	23	
0	2	7	3	24	
0	1	7	7	13	
1	1	1	5	23	
0	1	5	6	29	
2	2	6	9	21	
1	1	5	7	17	
2	2	4	14	18	
0	2	4	13	23	
1	2	5	10	22	
0	0	5	11	21	
0	1	3	11	18	
2	3	3	13	26	
1	1	5	9	21	
1	0	9	16	20	
1	2	5	7	20	
2	1	4	6	12	
0	0	3	11	13	
0	0	4	21	26	
1	1	0	13	12	
0	2	2	7	23	
1	0	4	12	16	
1	2	5	11	19	
1	2	2	11	19	
0	1	6	16	12	
0	0	5	11	18	
0	0	5	14	21	
1	3	4	10	18	
0	1	4	14	24	
2	0	8	8	19	
1	5	5	9	13	
0	2	6	11	16	
1	2	3	17	16	
0	2	2	14	25	
0	1	4	4	20	
0	1	4	8	17	
0	0	4	11	16	
2	1	1	7	18	
0	0	9	10	20	
0	0	1	9	17	
0	2	5	11	23	
1	0	2	10	14	
1	1	10	13	18	
1	0	4	5	23	
1	1	4	8	14	
0	3	1	15	22	
1	1	5	9	14	
1	1	7	9	14	
0	2	4	8	13	
0	1	4	13	29	
0	1	3	14	13	
0	1	4	12	19	
1	0	6	13	20	
1	1	4	9	16	
0	2	6	4	23	
1	2	7	12	20	
1	0	5	9	17	
0	2	3	16	20	
2	1	1	16	10	
0	1	7	17	17	
0	1	3	13	12	
3	1	5	9	15	
0	0	6	11	12	
0	1	4	9	19	
0	0	7	15	21	
0	0	7	12	18	
0	2	4	16	20	
0	2	5	4	23	
1	0	5	11	23	
0	2	5	9	16	
1	0	4	5	13	
1	0	6	9	15	
0	2	5	9	15	
0	0	1	15	23	
0	0	6	11	14	
0	0	2	14	14	
0	1	6	9	21	
0	1	3	10	15	
0	2	6	18	11	
0	2	8	15	15	
1	5	3	17	16	
1	0	4	17	17	
1	1	2	18	21	
1	2	2	13	16	
0	2	3	9	27	
0	2	5	9	26	
0	0	5	5	23	
0	0	2	15	19	
1	0	5	12	17	
0	2	2	11	18	
1	1	8	11	23	
1	2	5	9	16	
2	1	5	9	25	
0	0	6	8	15	
2	1	2	10	23	
0	3	4	14	13	
0	2	5	13	16	
0	0	5	7	11	
0	1	2	6	23	
0	1	2	8	16	
4	2	2	9	10	
0	1	3	13	11	
1	1	14	8	19	
0	0	1	10	12	
2	3	2	9	18	
1	0	4	13	19	
0	1	2	16	17	
0	2	3	11	20	
0	1	6	14	20	
0	3	4	11	27	
0	2	4	8	16	
2	1	0	13	14	
1	1	5	10	15	
0	1	6	10	21	
0	0	4	12	15	
1	0	2	9	17	
0	3	4	10	13	
0	1	1	9	21	
0	0	4	17	18	
0	1	7	10	27	
2	0	5	12	13	
0	1	3	10	27	
1	2	2	9	17	
2	0	3	11	23	
0	0	1	13	18	
0	0	4	9	11	
0	1	6	12	17	
3	0	8	8	14	
0	3	3	8	24	
2	2	5	6	17	
0	2	5	11	17	
0	2	6	13	11	
0	0	6	13	14	
1	0	3	13	24	
3	0	4	14	14	
0	2	4	7	20	
1	0	7	13	19	
0	3	5	10	15	
0	2	5	16	20	
0	2	3	11	16	
0	5	5	10	20	
1	1	2	13	17	
0	1	5	14	13	
0	1	3	7	23	
0	0	6	8	11	
1	1	6	13	15	
0	1	2	11	10	
0	0	0	12	12	
1	3	1	10	18	
5	0	10	18	17	
0	2	3	14	17	
1	0	8	11	16	
0	2	3	12	21	
0	2	5	6	18	
0	3	4	14	27	
0	0	3	8	12	
0	1	7	13	18	
1	2	3	13	13	
1	0	5	12	19	
2	0	4	12	9	
0	1	4	12	15	
1	1	1	7	22	
3	1	1	10	17	
0	0	7	14	18	
1	1	3	10	20	
1	3	5	9	17	
0	0	2	10	19	
0	3	2	13	20	
0	0	3	12	19	
0	0	7	7	16	
0	2	1	13	11	
0	2	6	9	21	
0	3	6	15	29	
1	3	8	13	11	
1	1	3	11	25	
1	1	5	14	23	
0	0	5	11	17	
0	2	1	16	13	
0	2	5	6	16	
2	2	5	11	20	
0	2	9	12	14	
0	1	2	17	16	
0	0	6	6	19	
1	0	8	9	11	
0	1	2	13	17	
1	2	6	10	19	
1	1	3	9	20	
1	1	3	9	24	
0	0	5	11	13	
0	2	5	16	18	
0	2	6	7	19	
0	1	5	12	12	
0	0	6	8	16	
0	1	2	8	17	
1	1	2	16	14	
0	2	6	17	16	
0	2	8	7	15	
0	1	4	10	9	
1	1	4	10	15	
0	1	5	7	20	
1	0	5	8	21	
0	0	2	12	12	
0	1	4	8	16	
2	1	0	15	16	
0	0	2	5	22	
0	1	1	11	15	
1	1	4	4	16	
0	2	4	13	18	
0	0	5	11	17	
0	1	8	7	16	
2	2	7	14	13	
1	2	8	11	19	
0	2	6	12	15	
0	2	4	7	19	
0	0	5	8	20	
2	2	4	11	23	
1	1	4	9	21	
1	2	4	10	22	
1	1	7	7	22	
0	1	4	13	12	
2	1	3	14	21	
0	1	9	9	17	
3	0	7	12	14	
0	3	5	14	18	
0	3	7	12	19	
0	2	5	13	20	
1	4	3	12	18	
0	1	5	7	16	
2	0	3	14	17	
1	1	3	18	23	
2	2	5	6	21	
0	3	2	11	14	
0	2	4	14	17	
0	1	6	8	23	
1	1	8	16	15	
1	2	6	18	15	
0	1	2	11	19	
1	1	3	14	14	
0	0	5	9	27	
0	0	4	12	16	
1	4	5	12	18	
0	2	4	10	13	
1	1	8	15	19	
1	1	9	9	24	
0	1	6	10	23	
0	1	4	9	13	
0	1	3	15	14	
1	1	2	15	21	
0	2	2	10	15	
1	2	5	9	19	
0	1	2	12	18	
1	2	5	8	18	
1	1	2	8	15	
0	0	5	12	19	
0	3	6	10	16	
0	1	0	9	12	
1	3	3	8	19	
0	2	6	9	19	
0	0	3	5	22	
1	3	5	8	19	
0	0	6	10	10	
1	3	2	8	19	
0	0	6	9	13	
0	1	5	8	26	
0	1	4	8	20	
0	4	4	12	20	
1	2	7	8	17	
0	1	6	10	15	
1	0	2	10	22	
0	0	4	6	13	
0	0	1	12	18	
2	1	4	7	15	
0	1	4	10	24	
0	2	4	17	14	
0	0	6	8	21	
0	1	4	7	17	
0	0	3	12	13	
1	0	2	9	12	
0	1	5	10	17	
1	1	5	12	19	
1	1	7	14	17	
1	1	3	8	17	
1	1	3	15	20	
1	3	4	11	20	
1	1	3	11	17	
0	2	1	11	28	
0	0	4	8	16	
0	2	6	6	15	
1	1	4	5	19	
0	3	4	16	18	
0	0	6	7	16	
0	2	3	8	23	
1	2	3	10	17	
0	2	4	10	25	
2	3	1	7	21	
0	1	3	4	20	
0	1	5	4	12	
0	0	2	13	20	
1	2	5	10	19	
0	1	1	10	21	
0	1	2	14	23	
0	2	4	7	20	
0	2	5	11	22	
1	0	4	14	14	
1	0	6	12	32	
2	0	4	12	12	
2	0	3	8	21	
1	0	5	8	16	
1	1	3	9	14	
0	1	7	18	24	
1	2	2	13	23	
2	0	1	14	15	
1	0	2	9	11	
1	1	3	10	15	
0	1	8	8	14	
0	0	4	11	21	
0	1	4	16	20	
0	7	4	8	16	
1	1	11	18	23	
1	1	3	12	21	
1	2	2	13	21	
0	1	6	8	17	
0	1	2	9	20	
1	1	4	12	21	
1	0	6	7	22	
0	0	3	8	20	
0	3	3	14	16	
1	0	8	9	24	
0	2	3	16	10	
0	5	7	15	12	
0	0	2	19	19	
1	0	4	9	17	
0	2	1	14	15	
0	3	4	12	18	
1	2	6	18	19	
0	1	8	8	22	
2	0	4	10	18	
1	0	10	10	15	
0	1	1	12	19	
1	1	3	11	26	
1	0	2	12	16	
1	2	4	10	17	
2	1	6	12	16	
2	2	5	8	19	
1	2	3	10	19	
0	1	5	13	19	
0	2	4	14	21	
1	1	6	5	20	
1	0	2	4	23	
0	2	2	15	11	
0	2	4	13	21	
0	1	2	15	19	
0	4	5	11	24	
1	1	5	11	14	
0	2	10	11	14	
2	3	7	15	22	
1	2	3	10	18	
1	1	4	13	17	
1	1	4	12	15	
0	1	8	8	15	
0	2	2	16	16	
0	1	4	15	22	
0	2	7	7	14	
0	1	4	14	19	
0	2	5	10	22	
1	1	7	14	25	
0	3	3	16	18	
2	0	5	10	11	
0	0	8	9	15	
1	2	3	12	20	
0	1	3	10	21	
1	0	5	3	24	
0	1	6	12	11	
1	1	1	15	16	
1	0	4	10	17	
1	1	8	13	15	
1	3	5	14	10	
0	0	5	13	22	
1	0	2	11	23	
0	0	4	12	14	
0	0	10	12	12	
1	3	6	10	18	
1	0	2	14	14	
2	2	5	10	18	
0	1	5	10	8	
0	3	6	9	23	
0	1	2	10	19	
0	0	2	14	19	
0	0	3	6	15	
0	3	4	11	14	
0	2	2	9	16	
0	2	6	9	21	
1	0	5	13	20	
0	0	8	7	18	
1	2	6	9	9	
0	0	7	11	17	
0	0	6	11	13	
0	0	2	17	19	
0	0	5	8	15	
1	1	6	8	17	
0	4	6	13	19	
0	1	6	6	21	
1	0	6	11	15	
0	4	5	8	11	
0	1	8	12	16	
0	0	3	11	19	
1	3	6	9	15	
0	1	1	9	17	
0	1	7	12	18	
1	0	3	12	10	
0	0	6	9	22	
0	2	4	12	16	
1	0	8	14	15	
2	0	4	12	22	
1	0	5	7	14	
0	1	4	11	15	
1	2	7	8	24	
0	3	3	14	23	
0	1	6	10	15	
0	0	9	5	15	
0	3	4	8	17	
0	1	1	5	12	
0	2	3	10	14	
0	1	3	15	17	
1	0	6	9	13	
1	0	2	11	20	
0	1	5	5	14	
0	1	6	8	15	
1	0	5	11	21	
0	1	5	14	16	
0	2	5	8	16	
1	1	5	14	15	
0	2	5	11	18	
0	1	4	10	14	
0	0	8	9	16	
0	0	7	13	25	
1	6	6	9	21	
0	0	2	8	20	
1	0	1	7	22	
1	1	3	6	15	
0	1	8	8	11	
0	0	6	9	16	
0	1	3	12	18	
0	2	7	9	13	
0	1	6	7	13	
0	0	5	11	13	
0	2	5	11	20	
0	0	2	13	20	
0	0	8	8	13	
0	1	4	10	18	
1	3	3	8	24	
1	0	8	9	15	
1	1	0	11	25	
2	2	5	6	20	
0	2	3	9	17	
0	3	3	10	22	
2	0	5	7	17	
0	1	3	13	21	
0	3	6	5	5	
1	2	5	9	14	
2	1	4	8	20	
0	1	7	5	13	
1	4	3	9	15	
0	2	6	7	19	
1	1	5	11	17	
0	1	2	10	17	
1	2	4	16	23	
0	2	4	12	18	
0	0	2	9	14	
1	0	8	17	20	
0	3	4	12	22	
0	2	4	15	9	
0	2	2	8	15	
1	2	1	8	18	
0	1	5	11	14	
0	2	2	11	21	
1	4	2	6	13	
0	1	3	11	27	
0	0	4	9	23	
1	3	5	7	17	
1	1	3	11	14	
1	3	2	9	18	
0	4	1	16	26	
0	1	2	11	13	
0	1	2	13	21	
0	1	4	8	16	
1	1	3	12	15	
0	0	0	8	14	
0	1	5	11	21	
0	1	3	15	23	
0	0	4	11	22	
0	2	6	11	24	
0	1	4	16	19	
2	2	2	7	15	
0	1	4	9	16	
0	3	5	8	14	
0	1	6	11	9	
0	1	3	18	14	
0	1	4	11	23	
0	1	3	15	24	
0	1	7	12	22	
0	2	5	7	24	
0	0	3	12	17	
1	0	3	10	12	
1	0	7	10	12	
1	3	4	8	20	
0	1	4	10	19	
0	1	4	11	15	
0	0	6	13	13	
0	2	4	12	19	
0	3	6	16	13	
0	3	1	9	20	
0	0	4	11	16	
0	2	2	10	18	
1	0	2	14	21	
1	1	3	8	10	
0	2	3	10	13	
0	2	5	4	15	
0	2	2	9	17	
0	1	4	10	25	
0	0	7	10	15	
1	2	2	6	11	
0	1	2	10	18	
0	2	6	12	18	
1	2	4	6	24	
0	0	3	4	14	
0	3	1	17	18	
0	0	4	17	20	
1	1	4	7	24	
1	2	3	14	14	
0	0	5	14	11	
0	1	6	10	22	
0	1	4	10	10	
0	0	3	9	29	
1	1	8	10	20	
2	0	6	7	18	
1	1	3	14	19	
0	2	5	14	20	
0	2	3	8	20	
1	0	7	8	7	
1	0	5	3	18	
0	1	3	8	15	
2	0	7	9	23	
0	0	2	12	11	
0	2	2	11	14	
0	2	8	17	28	
0	0	6	9	16	
0	2	2	14	19	
0	2	8	13	25	
1	2	2	21	23	
1	0	3	10	19	
0	1	2	12	12	
0	0	6	13	17	
1	1	3	10	20	
0	0	3	12	24	
1	0	1	11	19	
2	2	3	9	24	
2	0	5	8	13	
0	1	4	9	18	
2	2	9	12	16	
0	2	1	14	14	
1	2	2	8	17	
0	0	1	10	15	
2	0	5	8	16	
1	2	6	15	22	
1	2	3	8	20	
0	1	3	11	14	
1	2	1	12	23	
0	0	5	7	11	
1	1	4	6	22	
0	0	5	11	21	
0	2	4	12	28	
1	1	8	8	16	
0	3	3	11	17	
0	1	7	3	23	
0	1	5	9	25	
0	0	2	15	23	
1	0	3	9	13	
0	1	6	11	16	
0	0	3	6	22	
0	1	5	12	26	
1	0	3	11	15	
0	0	3	12	15	
0	2	9	9	22	
0	1	5	11	20	
2	3	3	14	15	
0	0	6	11	26	
1	0	3	12	24	
0	0	8	11	16	
3	3	2	5	14	
0	1	2	6	24	
1	3	0	13	25	
1	1	4	5	18	
0	1	2	9	14	
0	0	4	13	13	
2	2	4	11	16	
0	1	7	10	14	
1	0	5	14	20	
0	3	6	8	23	
0	0	2	13	22	
1	0	4	11	18	
0	0	1	7	17	
0	1	7	8	18	
2	1	4	13	13	
0	2	3	17	23	
0	0	3	8	17	
0	0	4	11	21	
0	0	5	14	18	
0	2	3	7	19	
2	0	1	9	20	
0	1	5	9	13	
0	0	4	9	18	
0	3	6	14	19	
1	0	8	5	13	
0	3	4	12	15	
0	0	5	7	11	
1	2	5	8	20	
1	2	7	5	21	
0	1	3	13	24	
1	0	3	11	16	
0	0	3	10	14	
0	3	5	11	19	
0	1	4	8	14	
0	2	6	10	15	
0	2	6	23	18	
0	2	3	11	13	
0	0	2	9	17	
0	3	5	11	18	
0	2	5	9	16	
0	1	6	12	23	
0	2	7	11	11	
3	1	2	10	16	
0	1	2	12	15	
0	0	3	6	21	
0	0	7	15	28	
0	1	5	14	10	
0	2	3	15	15	
1	0	2	12	16	
0	3	4	15	27	
1	0	3	10	20	
0	1	5	14	18	
0	1	7	12	18	
0	2	6	8	15	
1	2	3	12	25	
1	1	11	7	16	
1	1	3	11	19	
0	0	4	16	22	
0	1	3	13	15	
2	0	4	12	20	
1	2	2	9	20	
1	1	5	11	22	
0	0	3	5	22	
1	0	2	17	19	
0	1	4	19	8	
0	0	6	13	14	
1	2	2	7	19	
0	1	2	9	18	
1	3	0	6	17	
0	0	4	7	14	
1	3	8	8	23	
0	1	4	12	26	
0	2	10	14	26	
0	1	8	10	17	
0	2	2	11	20	
0	2	5	10	25	
0	1	7	7	20	
0	2	6	15	18	
0	0	1	12	14	
0	1	4	12	21	
0	0	6	13	12	
1	2	3	8	19	
1	2	3	10	12	
1	0	2	10	20	
0	2	4	8	15	
0	2	1	8	22	
0	1	2	8	20	
0	0	3	11	17	
0	0	5	7	14	
1	2	2	13	23	
1	0	4	11	20	
0	1	6	8	13	
0	0	2	10	15	
0	0	6	5	18	
1	0	5	6	10	
0	3	1	8	13	
0	0	3	13	19	
0	2	2	7	20	
0	0	2	17	17	
0	0	2	11	20	
1	0	3	11	20	
0	2	6	16	9	
0	0	5	8	21	
1	1	7	13	23	
0	0	5	10	12	
1	2	2	13	15	
0	0	1	9	14	
2	3	1	10	24	
2	5	5	13	27	
0	0	6	11	13	
1	1	5	11	21	
3	0	2	9	18	
4	1	7	12	15	
0	0	3	8	12	
0	1	2	14	14	
1	0	5	10	21	
0	2	5	7	22	
0	1	2	10	21	
0	0	0	13	26	
2	0	5	8	13	
1	2	3	10	15	
2	1	5	10	14	
0	5	3	11	12	
0	2	9	14	20	
0	3	2	10	11	
1	2	1	10	22	
0	0	5	12	16	
1	1	5	9	20	
0	0	1	13	17	
1	1	3	8	19	
0	2	2	6	12	
0	2	6	10	19	
0	0	3	7	14	
0	1	4	10	18	
2	1	7	11	16	
1	1	5	8	18	
0	1	3	12	18	
1	3	4	7	11	
1	0	1	11	19	
0	0	6	6	23	
1	0	5	10	19	
0	2	7	9	19	
0	1	2	11	15	
0	0	8	12	13	
0	2	5	8	19	
0	1	7	9	14	
0	0	5	11	23	
0	3	9	11	14	
0	0	2	10	22	
3	0	2	9	15	
1	2	5	15	15	
0	0	3	12	22	
1	1	3	10	15	
1	4	2	10	21	
0	1	4	8	17	
0	1	4	10	17	
0	0	6	13	20	
0	1	4	5	14	
0	1	3	6	19	
0	1	2	8	20	
0	2	4	8	18	
2	2	6	8	19	
0	0	0	13	15	
1	2	3	7	28	
0	0	5	19	15	
0	3	5	9	13	
0	0	6	9	15	
1	0	4	8	15	
1	0	1	11	18	
0	1	2	9	15	
1	0	2	5	15	
1	0	3	10	15	
0	0	2	9	21	
1	0	4	15	21	
0	0	2	11	23	
0	0	3	10	17	
0	3	3	10	14	
0	1	5	12	16	
1	1	3	13	16	
0	5	3	7	14	
0	0	7	8	19	
1	2	9	4	12	
1	0	5	4	21	
0	1	3	7	16	
0	0	4	10	12	
0	2	5	8	21	
1	0	4	18	16	
0	2	3	5	16	
2	2	2	14	12	
0	1	3	9	16	
0	0	8	10	17	
1	1	3	12	16	
2	0	2	7	20	
1	1	6	8	20	
1	2	8	10	12	
0	1	3	14	20	
1	1	6	15	15	
0	0	3	14	16	
0	1	4	10	19	
0	1	6	5	23	
0	0	5	12	19	
0	2	6	10	13	
1	1	2	11	13	
1	0	3	6	21	
0	0	7	10	16	
0	1	6	7	19	
1	2	3	13	20	
0	2	1	9	12	
0	0	3	16	17	
1	1	4	9	27	
1	0	2	11	18	
0	1	1	10	20	
0	2	2	4	12	
1	1	6	12	20	
2	2	3	8	18	
1	0	9	8	20	
0	2	3	15	10	
3	0	5	11	22	
0	0	3	7	22	
1	0	1	7	13	
0	0	5	13	21	
1	0	2	5	23	
0	2	3	11	19	
0	0	3	9	19	
0	0	2	19	17	
1	2	2	20	18	
0	0	2	7	21	
0	0	5	9	13	
1	2	4	9	17	
0	0	1	10	13	
0	1	3	8	17	
0	2	6	15	20	
1	1	4	15	17	
0	1	7	10	12	
0	0	4	8	18	
0	0	4	10	16	
0	2	2	15	7	
1	1	3	11	21	
0	0	3	15	21	
0	0	9	10	8	
0	3	2	10	18	
0	1	1	7	21	
0	1	4	4	18	
1	1	3	8	25	
1	1	4	11	16	
0	2	5	12	18	
1	2	3	11	14	
2	2	8	12	14	
0	0	4	10	13	
0	0	4	8	14	
0	3	2	9	16	
0	2	5	9	18	
1	1	3	12	16	
0	0	4	14	18	
0	1	3	9	18	
0	2	4	8	19	
0	0	4	13	16	
0	1	3	2	17	
0	1	5	5	15	
0	0	4	9	15	
2	0	3	11	11	
1	2	3	8	19	
0	0	7	6	11	
1	0	6	13	19	
0	3	7	18	21	
0	1	8	14	19	
1	1	2	12	14	
0	3	2	9	21	
2	2	8	12	18	
0	1	2	11	15	
0	0	5	13	15	
1	0	5	10	13	
0	0	2	14	21	
1	3	0	10	22	
1	1	2	14	25	
0	0	6	6	14	
0	2	7	13	21	
1	3	5	12	19	
0	1	5	12	12	
2	2	2	7	12	
1	0	2	14	18	
2	0	3	15	19	
0	0	8	10	23	
0	0	2	7	25	
0	1	2	11	12	
0	0	4	8	19	
1	0	3	7	18	
0	1	4	5	15	
0	0	4	13	15	
3	3	1	5	17	
0	0	2	7	18	
1	2	4	9	23	
0	1	5	12	3	
0	1	6	9	21	
0	2	7	15	27	
0	3	5	19	14	
0	2	6	5	17	
0	0	2	12	15	
0	1	8	10	22	
1	1	3	8	24	
0	1	4	13	19	
1	0	4	9	21	
0	1	1	12	21	
0	2	6	7	15	
1	1	3	7	18	
0	1	2	10	18	
0	0	4	9	22	
0	0	4	5	14	
0	1	6	13	17	
1	3	1	9	18	
1	1	2	11	14	
0	1	3	7	12	
0	0	6	10	17	
1	4	5	9	17	
0	2	5	16	17	
1	0	5	9	19	
1	2	3	9	17	
1	2	5	13	16	
0	2	6	14	18	
0	2	3	15	17	
0	0	5	13	17	
1	3	3	17	17	
1	1	3	10	13	
1	0	4	3	14	
0	0	5	15	20	
1	1	4	8	22	
0	1	4	13	15	
0	2	2	6	18	
0	3	5	7	26	
1	1	7	14	27	
1	3	2	10	16	
0	0	6	16	15	
1	0	5	12	17	
0	1	7	7	23	
2	2	9	9	16	
0	1	5	9	20	
0	0	6	8	21	
2	3	3	11	19	
0	0	2	13	14	
0	0	3	13	16	
0	1	4	15	18	
1	2	2	7	16	
0	0	1	14	16	
0	2	4	9	16	
0	2	3	13	18	
0	2	2	12	20	
0	0	4	9	16	
0	1	3	7	17	
0	3	1	13	22	
0	0	3	15	16	
0	2	7	8	17	
0	3	4	12	17	
1	0	9	11	20	
2	0	4	14	16	
1	1	4	11	12	
0	1	4	17	11	
0	2	2	8	9	
1	1	5	8	14	
0	2	4	12	21	
1	1	2	8	13	
0	3	7	8	20	
0	1	5	12	26	
0	1	0	7	19	
0	0	4	13	22	
0	3	3	8	17	
0	1	4	8	16	
0	0	5	7	16	
0	3	5	5	16	
0	1	2	8	11	
0	1	2	10	23	
2	3	4	12	19	
1	1	7	6	21	
0	1	2	6	14	
1	1	5	7	14	
1	2	2	9	23	
0	1	2	10	24	
1	3	5	7	16	
1	1	5	10	14	
0	0	2	9	21	
0	2	6	6	13	
3	0	2	12	18	
0	1	2	10	12	
1	1	4	11	15	
0	3	4	13	21	
1	0	6	12	18	
2	1	6	12	19	
1	0	6	12	20	
0	1	4	11	17	
0	1	4	6	18	
1	2	2	11	14	
0	3	4	5	12	
0	2	2	4	19	
0	2	6	6	19	
0	3	8	10	23	
0	2	6	6	14	
0	0	3	9	20	
2	1	7	11	16	
0	1	3	13	19	
0	2	2	6	15	
0	1	4	14	17	
0	1	9	8	26	
0	1	4	12	21	
0	2	3	8	20	
0	1	4	7	21	
0	0	10	13	16	
0	1	7	5	22	
0	1	4	15	18	
0	1	5	10	14	
0	2	3	9	21	
2	0	6	5	19	
0	2	13	7	20	
0	1	6	10	15	
0	0	4	8	21	
0	0	5	7	13	
0	0	7	4	11	
1	1	1	14	13	
0	0	2	15	20	
0	2	6	6	14	
0	2	6	12	13	
0	1	2	7	9	
1	3	6	5	12	
0	3	5	12	15	
0	1	3	9	12	
0	0	3	12	28	
1	3	4	11	16	
0	1	5	6	22	
1	1	7	7	18	
1	1	3	8	18	
1	1	5	8	22	
0	1	6	10	14	
0	0	3	8	11	
2	2	5	15	27	
1	0	3	6	15	
1	1	4	4	11	
0	1	3	14	19	
