#PicoHarp 300  Histogram Data			04/24/2023 03:02:16 PM
#channels per curve
19141
#display curve no.
0	1	2	3	4	
#memory block no.
0	1	2	3	4	
#ns/channel
0.5120	0.5120	0.5120	0.5120	0.5120	
#counts
0	5	8	10	8	
1	0	4	8	18	
2	1	5	8	12	
0	4	6	8	11	
4	0	6	7	8	
1	0	5	9	7	
0	3	6	8	11	
0	7	6	5	12	
0	1	4	7	10	
0	1	10	12	16	
2	2	9	6	17	
0	3	9	7	14	
0	3	7	14	10	
2	3	12	8	12	
0	2	6	11	8	
0	3	3	8	14	
1	0	3	7	10	
1	2	3	6	7	
1	3	7	7	15	
3	0	9	6	13	
1	1	8	8	8	
0	6	10	10	9	
0	5	5	11	9	
1	1	7	10	16	
2	2	6	9	12	
2	3	5	15	7	
1	3	5	7	11	
2	4	8	10	11	
2	4	3	15	7	
2	2	12	8	11	
1	2	2	11	13	
2	4	6	6	14	
0	2	8	8	12	
2	3	4	10	12	
1	1	4	11	17	
2	4	9	8	11	
1	3	4	8	10	
0	3	4	14	17	
0	0	10	6	11	
2	2	5	7	15	
0	3	10	9	9	
0	2	5	6	7	
1	0	7	8	12	
4	0	4	7	12	
0	3	10	7	12	
1	1	7	9	13	
1	5	6	9	11	
1	1	7	2	12	
1	1	6	9	12	
0	2	8	9	15	
3	3	13	12	12	
0	3	4	3	8	
0	2	12	8	10	
3	2	5	9	11	
1	2	5	9	9	
0	3	7	10	12	
1	7	5	8	11	
0	3	6	10	11	
4	1	2	8	9	
0	1	6	9	10	
1	0	7	12	10	
1	1	5	4	19	
0	1	6	9	10	
0	1	1	8	10	
4	2	8	9	16	
2	4	8	10	12	
1	1	5	7	11	
0	0	3	7	9	
2	3	10	7	7	
1	1	6	7	5	
3	2	4	8	12	
3	1	5	10	11	
0	1	4	7	13	
0	2	4	4	10	
3	0	5	9	13	
0	1	6	5	12	
1	2	11	9	14	
0	2	11	12	16	
0	1	4	8	10	
2	2	3	9	13	
0	4	7	11	19	
0	4	6	10	12	
4	2	2	7	9	
1	0	5	10	11	
5	2	7	11	7	
2	1	9	11	7	
2	2	5	9	12	
2	1	5	11	13	
0	0	2	8	14	
2	1	6	10	15	
0	1	8	11	19	
3	6	5	12	14	
0	6	3	5	14	
2	2	3	10	12	
3	2	9	8	18	
1	0	6	10	11	
1	1	8	8	15	
2	1	9	4	14	
0	0	6	3	12	
1	2	6	10	11	
1	3	6	10	11	
0	2	6	10	12	
1	1	5	13	13	
0	1	6	14	11	
0	1	7	7	9	
0	1	7	4	11	
0	1	6	11	11	
1	2	7	7	12	
1	4	6	8	18	
1	1	7	6	10	
1	1	3	5	10	
0	0	4	5	12	
4	4	5	10	9	
3	3	5	8	10	
0	4	5	6	8	
0	4	8	13	8	
1	1	5	10	18	
0	3	5	10	14	
1	2	4	12	11	
0	1	3	12	10	
3	1	3	16	12	
2	5	2	7	12	
0	1	11	13	13	
0	1	6	9	12	
0	0	6	8	13	
1	0	7	9	12	
0	1	10	17	7	
1	2	11	7	14	
1	2	5	9	11	
0	2	10	7	14	
2	4	4	10	10	
1	2	5	7	15	
2	1	5	14	13	
0	1	8	9	10	
1	1	6	9	5	
3	3	8	13	15	
1	1	5	8	9	
3	2	7	9	11	
0	2	5	10	10	
2	4	3	6	9	
1	2	7	16	14	
0	3	3	7	12	
1	0	4	15	13	
1	1	8	11	13	
1	0	6	9	7	
1	2	3	7	17	
0	1	10	10	6	
0	1	7	11	14	
2	3	8	9	12	
1	2	5	6	8	
1	3	7	7	12	
2	2	7	14	17	
0	1	8	10	9	
0	3	10	8	14	
0	0	5	5	9	
1	2	8	3	5	
0	2	5	10	11	
2	2	8	5	6	
2	2	12	9	10	
0	3	10	10	9	
2	2	3	10	13	
0	1	2	9	11	
0	1	9	13	12	
1	2	7	11	13	
2	2	8	8	16	
0	1	5	6	12	
0	1	8	10	9	
1	2	8	6	13	
0	5	5	7	13	
0	1	11	15	14	
1	4	4	8	9	
1	1	6	6	9	
3	2	9	6	7	
1	4	11	9	9	
2	4	9	8	10	
0	1	4	10	11	
2	0	5	11	14	
1	2	5	8	12	
4	2	8	7	12	
1	4	5	9	17	
1	2	8	7	11	
0	3	6	8	9	
1	1	4	10	11	
2	4	3	11	13	
2	2	6	10	11	
1	2	4	12	9	
2	2	5	5	18	
2	3	6	7	12	
3	2	4	10	13	
3	1	6	8	16	
1	2	4	11	13	
0	2	4	7	13	
1	4	2	6	12	
0	2	6	13	6	
2	1	3	7	12	
4	2	4	6	13	
0	3	4	5	10	
1	1	2	4	4	
0	2	6	15	8	
2	3	2	11	5	
1	1	10	5	16	
2	2	10	9	11	
0	1	6	12	11	
1	2	5	9	15	
4	4	9	6	10	
1	2	11	2	15	
0	3	5	8	19	
0	0	7	8	15	
0	2	12	7	9	
1	3	2	11	9	
2	1	7	12	11	
3	2	6	11	11	
0	2	6	9	8	
1	0	5	10	4	
1	1	5	9	12	
0	4	6	10	16	
1	2	4	5	15	
0	0	8	6	7	
0	0	2	4	5	
0	1	9	4	12	
0	1	7	6	9	
0	6	3	6	10	
0	2	8	10	12	
2	1	7	8	7	
0	2	8	8	10	
2	2	3	9	7	
0	2	9	9	18	
1	2	7	8	9	
1	3	7	19	11	
2	1	10	5	15	
0	3	3	10	16	
1	3	6	6	7	
0	0	2	5	16	
0	3	6	6	4	
1	0	3	13	7	
2	1	0	6	10	
1	1	6	4	9	
1	1	9	12	12	
2	2	6	5	8	
1	0	4	13	8	
0	3	5	3	17	
0	4	4	5	9	
0	1	5	2	21	
1	2	7	10	14	
1	5	5	10	8	
0	3	4	11	9	
1	3	4	7	14	
0	2	4	12	11	
2	2	4	7	18	
0	1	7	8	17	
1	3	9	5	7	
1	1	11	3	11	
0	3	3	6	15	
1	3	8	11	6	
0	5	9	9	13	
1	2	7	8	9	
0	2	6	9	16	
1	2	7	7	13	
1	2	7	5	12	
3	3	7	7	14	
0	3	4	9	15	
0	4	5	5	3	
1	2	8	8	8	
0	2	4	11	6	
3	0	4	8	15	
1	3	5	8	15	
0	2	3	8	17	
0	1	8	7	12	
1	4	6	10	14	
1	3	6	8	11	
0	0	2	9	14	
0	0	2	9	9	
3	3	6	8	10	
0	1	3	9	11	
1	5	7	12	8	
2	3	6	5	16	
0	1	4	5	13	
1	3	8	7	7	
1	2	5	7	8	
1	1	8	7	8	
3	4	4	8	8	
0	0	6	8	10	
0	0	6	10	11	
1	1	7	4	11	
0	3	3	8	8	
2	2	7	4	10	
7	3	2	7	13	
2	2	5	7	6	
1	2	8	8	11	
0	3	5	11	9	
1	4	5	16	11	
1	0	5	6	10	
2	1	9	10	12	
2	1	2	5	10	
1	3	11	11	9	
0	1	8	4	15	
0	5	6	3	14	
1	0	3	8	13	
6	1	4	10	8	
2	1	6	6	14	
0	2	6	7	6	
3	2	6	8	10	
0	2	10	9	10	
4	0	1	9	8	
1	1	7	8	10	
1	0	5	4	14	
0	2	1	7	4	
1	2	1	7	15	
0	3	5	6	11	
0	3	5	16	11	
1	1	5	11	10	
1	3	2	11	6	
0	2	9	13	12	
1	3	5	8	9	
0	2	6	7	9	
1	2	6	10	6	
2	0	3	7	11	
1	4	10	9	14	
0	3	7	9	11	
0	3	4	12	18	
2	1	4	7	13	
2	1	11	7	16	
1	2	7	9	13	
1	1	3	11	17	
1	2	5	7	10	
3	4	7	9	8	
1	2	9	6	16	
1	3	2	6	9	
0	3	6	5	10	
0	2	11	8	10	
0	0	8	6	11	
2	4	9	11	9	
2	2	7	13	12	
2	1	9	3	13	
2	2	7	5	11	
1	2	10	8	12	
0	3	12	10	13	
0	1	2	10	8	
2	2	10	7	11	
1	1	8	15	13	
1	2	4	8	10	
0	0	8	14	8	
0	1	4	7	9	
2	4	6	7	7	
0	2	4	8	5	
0	3	4	5	18	
1	0	12	9	7	
3	1	5	7	9	
3	2	4	8	7	
1	1	7	15	15	
0	2	5	8	15	
0	1	0	8	6	
0	2	9	9	10	
1	2	7	4	15	
4	3	7	7	12	
2	3	5	6	15	
0	0	5	5	11	
3	2	1	11	14	
0	1	8	13	8	
1	1	7	17	12	
1	1	4	9	14	
0	3	1	12	11	
1	1	4	8	6	
0	1	5	4	9	
0	4	1	14	9	
1	2	9	9	5	
0	0	6	5	3	
1	1	6	10	13	
0	3	7	10	12	
2	1	3	10	14	
1	3	3	9	8	
2	2	7	10	6	
2	2	2	8	17	
1	1	4	8	12	
0	4	4	4	5	
0	2	5	7	9	
0	2	9	13	6	
2	0	6	7	13	
0	2	7	11	11	
3	0	3	4	9	
3	2	7	7	7	
2	2	4	4	6	
2	2	2	11	5	
0	1	6	9	10	
0	1	2	8	11	
1	1	6	4	6	
1	2	8	9	5	
1	1	7	10	11	
0	4	4	5	11	
0	1	7	8	10	
1	2	7	9	18	
0	1	1	8	10	
0	3	8	6	7	
1	0	4	12	12	
2	3	5	12	13	
0	3	8	7	15	
1	3	6	8	9	
0	4	1	9	11	
0	2	6	12	18	
1	1	8	6	3	
1	3	7	15	5	
0	2	4	5	15	
0	2	5	6	12	
1	2	5	14	8	
0	1	8	4	14	
1	4	5	12	13	
3	3	7	7	7	
0	2	4	4	13	
0	0	7	9	9	
0	1	1	9	10	
1	4	7	8	16	
0	1	5	6	7	
0	2	4	9	7	
0	0	6	10	10	
0	1	1	8	13	
0	0	5	18	15	
1	1	5	8	6	
0	1	5	11	11	
3	2	13	10	13	
2	1	3	14	9	
1	3	2	8	15	
0	2	5	8	12	
1	0	4	8	13	
1	3	3	10	14	
3	2	2	9	11	
1	0	15	15	9	
0	3	6	14	10	
1	2	0	13	9	
1	1	6	7	8	
3	2	6	5	11	
1	0	6	8	12	
0	2	6	8	13	
1	2	6	11	13	
0	1	3	11	15	
0	2	8	12	7	
3	5	6	14	13	
0	3	3	11	7	
2	1	4	2	7	
1	1	13	9	7	
0	0	8	9	14	
0	5	6	10	6	
0	2	8	9	14	
0	3	6	8	10	
2	4	5	8	14	
0	0	2	10	9	
0	2	7	5	12	
0	2	6	8	13	
0	2	9	9	12	
2	2	7	4	11	
1	1	10	6	10	
0	2	5	10	6	
1	0	8	9	12	
1	2	5	8	10	
1	1	10	1	14	
2	2	4	8	15	
0	2	3	9	16	
1	1	5	9	17	
0	2	5	5	13	
1	1	3	5	15	
0	2	3	9	11	
0	1	2	10	11	
0	1	7	10	7	
0	0	4	12	7	
0	1	6	3	10	
0	3	7	5	8	
2	0	4	7	18	
0	0	3	13	7	
3	2	6	10	16	
0	2	6	8	6	
1	1	4	8	11	
1	1	10	13	5	
1	1	11	5	9	
1	3	6	7	9	
1	3	5	13	4	
0	2	7	5	4	
7	0	8	8	11	
0	3	5	7	10	
1	0	8	11	7	
0	3	7	7	7	
0	3	6	13	13	
1	0	6	7	13	
1	4	9	13	15	
0	0	7	11	8	
0	3	5	4	9	
0	4	2	7	11	
1	0	14	8	15	
0	0	6	8	14	
0	2	7	6	7	
0	4	7	9	19	
1	0	8	11	13	
2	3	2	5	9	
1	1	9	6	7	
2	1	8	8	4	
0	2	8	6	12	
3	3	5	6	11	
2	0	6	8	13	
0	0	6	7	11	
1	0	4	5	12	
2	4	7	5	12	
0	1	3	5	12	
1	1	9	6	9	
2	2	6	8	7	
3	1	6	8	17	
0	1	10	2	8	
3	1	7	5	11	
1	1	5	11	12	
1	2	3	11	6	
1	2	5	7	16	
2	4	7	10	16	
1	4	3	5	9	
0	2	6	9	5	
0	0	4	8	11	
0	0	8	4	14	
1	1	6	4	13	
1	4	7	11	9	
0	1	5	5	8	
1	0	4	13	7	
2	6	6	11	10	
3	1	3	7	11	
2	3	6	4	12	
2	3	10	9	8	
2	2	6	7	12	
1	1	3	12	10	
0	2	4	10	10	
1	1	3	5	14	
0	2	4	8	8	
0	1	11	4	10	
0	5	8	7	9	
0	1	7	5	10	
1	0	3	9	8	
1	1	8	5	11	
0	1	5	8	19	
0	4	8	10	8	
0	1	4	5	11	
1	3	5	5	10	
0	0	3	6	14	
0	6	2	7	12	
1	3	7	2	10	
2	3	3	6	8	
0	1	7	11	16	
1	2	5	7	12	
1	3	2	14	13	
0	0	8	4	11	
0	2	3	6	9	
0	2	14	2	12	
0	0	4	10	10	
1	2	6	6	15	
1	1	6	11	15	
1	1	9	12	13	
0	1	6	12	6	
1	3	4	8	7	
2	1	5	8	15	
1	2	3	8	10	
0	0	2	5	8	
0	1	7	7	6	
1	0	3	14	7	
0	4	5	6	6	
0	2	6	10	9	
2	3	5	10	9	
1	1	0	4	7	
1	4	1	4	16	
2	2	10	12	11	
0	1	6	5	11	
1	3	0	10	14	
0	2	5	13	11	
1	2	8	7	13	
0	1	5	11	10	
1	3	6	8	12	
0	1	6	7	10	
1	5	9	6	8	
2	2	7	9	8	
1	2	5	8	8	
3	5	6	9	8	
0	2	10	5	11	
5	2	6	8	9	
1	3	6	6	11	
0	4	5	8	4	
0	4	6	8	8	
0	3	2	9	15	
0	1	5	8	14	
0	4	8	10	15	
1	2	1	15	6	
1	2	1	5	9	
0	1	2	6	10	
1	3	5	9	10	
0	1	4	9	14	
2	1	5	8	10	
2	3	4	2	10	
2	0	5	8	11	
2	3	4	7	9	
1	0	5	11	9	
1	1	3	7	9	
0	0	7	7	12	
1	1	5	14	10	
4	0	3	11	7	
0	9	2	10	13	
1	4	7	9	11	
0	3	5	13	15	
1	3	10	9	12	
1	1	4	5	10	
0	0	2	9	11	
1	1	7	3	11	
0	2	5	6	13	
1	4	7	4	12	
3	3	6	6	9	
0	1	9	8	9	
0	3	8	8	10	
0	1	7	11	11	
2	2	9	10	6	
1	1	10	10	10	
0	0	6	8	12	
0	3	7	9	13	
0	1	8	3	14	
3	1	7	5	13	
0	4	7	8	16	
1	4	6	6	12	
0	1	7	8	12	
0	2	6	11	11	
1	1	10	10	10	
1	3	5	7	9	
1	2	4	8	6	
0	2	7	12	8	
2	1	6	7	9	
0	4	5	6	20	
2	2	4	7	12	
0	2	2	9	15	
2	2	5	12	8	
0	0	5	4	16	
1	2	1	8	9	
0	0	2	6	10	
1	2	3	6	9	
0	2	4	6	14	
2	4	11	4	9	
1	1	9	9	14	
2	0	5	8	10	
0	3	7	7	5	
1	2	3	9	8	
2	2	10	6	8	
1	1	4	6	5	
0	3	7	7	15	
1	1	8	7	5	
0	5	7	4	14	
0	1	8	6	18	
3	3	8	11	14	
1	1	7	6	11	
0	1	7	7	10	
0	0	7	8	5	
2	2	10	7	15	
1	1	4	9	20	
1	0	7	7	12	
0	1	6	4	14	
2	2	6	6	9	
0	1	5	5	7	
2	2	4	12	12	
2	1	11	8	14	
2	2	5	9	10	
0	3	3	7	9	
1	2	5	11	4	
1	0	3	8	11	
0	1	2	12	5	
0	1	5	8	14	
3	2	6	6	11	
1	3	6	8	12	
0	3	5	7	12	
2	2	3	5	14	
0	2	3	10	12	
2	3	7	11	12	
0	2	9	7	10	
0	2	4	12	14	
3	2	5	4	13	
1	1	5	15	11	
1	0	6	11	16	
1	3	5	4	10	
1	2	4	11	19	
1	3	8	4	11	
1	2	5	11	14	
1	3	7	9	15	
0	0	7	5	7	
2	0	4	5	10	
1	1	7	5	9	
1	2	6	7	4	
1	1	4	7	11	
0	0	8	8	9	
1	2	3	6	15	
1	0	5	14	13	
1	2	10	5	9	
2	1	1	6	17	
3	2	4	12	19	
2	5	2	5	9	
2	3	4	9	5	
2	2	8	9	20	
1	1	3	5	9	
0	1	6	4	8	
0	3	9	6	12	
1	1	4	7	13	
1	2	3	8	14	
4	1	5	4	9	
2	1	9	7	9	
1	2	9	8	10	
0	2	6	8	14	
1	4	6	8	11	
1	1	6	7	10	
0	1	6	5	14	
0	1	6	8	15	
0	1	4	7	13	
1	1	3	12	18	
1	2	4	7	10	
2	1	6	7	7	
2	2	3	8	10	
1	3	5	7	15	
1	0	5	10	14	
1	5	4	10	7	
0	0	4	7	7	
1	3	5	5	7	
0	2	4	6	10	
0	1	7	11	9	
1	3	4	8	9	
1	2	5	9	11	
1	1	7	9	8	
1	2	5	8	4	
2	0	4	5	13	
0	2	7	7	9	
0	0	4	9	9	
1	3	5	8	9	
4	0	4	7	12	
1	2	6	6	10	
1	1	8	10	9	
0	3	3	13	9	
2	2	6	6	9	
1	2	2	8	9	
0	0	6	5	10	
0	2	4	13	8	
2	4	6	8	15	
1	2	4	8	12	
1	2	5	5	6	
1	2	4	6	10	
3	4	6	6	11	
1	2	6	5	17	
0	1	0	8	13	
1	1	6	7	9	
0	2	8	8	10	
0	4	6	9	13	
2	1	8	7	10	
0	1	4	5	8	
0	3	7	6	10	
1	3	3	8	11	
1	1	6	5	5	
0	0	7	7	5	
0	3	4	6	9	
1	1	7	8	10	
1	1	10	8	13	
0	1	9	5	9	
2	0	11	8	9	
0	0	4	9	12	
1	0	3	11	5	
1	1	8	7	10	
0	0	4	8	12	
2	1	1	4	14	
0	1	4	6	13	
2	4	7	5	16	
0	3	7	5	9	
1	1	9	7	6	
1	4	8	10	10	
1	1	4	3	10	
1	2	2	9	15	
2	3	3	9	10	
2	2	8	9	8	
1	1	6	8	11	
0	4	6	5	7	
1	2	4	10	8	
0	3	3	3	9	
1	3	4	6	18	
1	3	6	7	12	
0	3	5	11	16	
1	2	3	9	11	
0	0	7	8	13	
1	2	2	6	12	
2	3	3	10	8	
1	2	5	6	10	
0	1	1	9	9	
0	1	3	8	16	
2	0	4	14	11	
2	1	3	6	6	
1	2	5	10	12	
1	0	8	9	15	
1	3	1	11	10	
3	2	5	7	14	
1	0	4	9	11	
2	1	5	7	12	
3	3	6	7	8	
0	1	4	3	8	
2	3	1	13	14	
1	5	9	9	9	
1	2	4	2	12	
2	4	5	4	9	
0	0	4	8	11	
2	1	6	7	13	
1	2	10	9	15	
0	3	3	6	7	
1	2	9	7	6	
0	0	5	5	14	
0	3	0	8	8	
1	1	11	9	9	
2	4	6	7	7	
0	2	5	4	8	
0	2	3	4	6	
0	2	7	7	16	
0	5	4	8	11	
0	8	8	7	7	
0	1	7	8	11	
1	2	5	8	11	
0	0	3	11	11	
1	2	6	12	11	
1	1	4	12	8	
1	2	4	11	11	
0	1	5	8	17	
0	3	8	6	11	
1	2	3	6	11	
1	2	7	13	8	
2	3	6	9	14	
0	0	9	8	11	
1	5	3	9	13	
1	2	6	7	5	
1	0	7	7	13	
0	2	3	13	10	
1	1	2	5	15	
0	1	4	4	10	
1	1	8	14	11	
0	3	7	9	10	
0	1	7	7	13	
1	0	8	8	13	
2	1	8	6	6	
2	1	6	7	10	
0	1	3	7	9	
0	0	3	8	8	
1	0	3	9	8	
2	0	8	6	6	
0	0	9	13	12	
0	0	10	6	10	
0	3	6	12	13	
0	1	4	6	4	
1	1	2	7	9	
2	1	6	7	11	
2	2	7	7	5	
1	4	4	6	9	
1	1	7	6	14	
1	2	9	9	8	
1	3	5	10	6	
2	2	3	6	13	
2	2	9	9	9	
0	2	5	7	16	
2	2	6	6	7	
2	0	1	7	13	
1	0	1	10	14	
2	3	4	4	12	
1	1	9	6	6	
0	2	5	13	13	
0	1	5	11	12	
2	2	6	5	11	
1	1	7	8	15	
0	0	8	8	7	
0	2	2	4	16	
0	1	8	2	9	
0	1	5	9	11	
0	1	4	4	10	
3	3	6	13	12	
0	1	3	10	11	
0	4	5	7	12	
0	2	5	8	5	
1	1	3	2	13	
1	4	5	5	11	
3	1	4	6	4	
1	3	5	9	11	
3	3	2	6	21	
1	2	7	7	11	
1	3	8	5	7	
1	0	7	10	4	
1	2	5	5	9	
1	2	6	9	10	
1	2	2	11	9	
0	4	6	8	10	
0	1	1	10	11	
1	2	11	4	13	
1	1	9	4	9	
1	3	4	9	10	
2	1	5	5	10	
0	0	9	5	9	
0	1	7	7	8	
1	2	3	10	23	
1	0	2	2	13	
3	0	7	5	12	
1	0	9	5	8	
1	3	10	3	9	
2	0	6	12	9	
0	1	8	8	13	
1	1	7	5	5	
1	2	7	10	9	
1	3	4	8	7	
1	1	6	8	13	
0	3	2	11	9	
0	4	3	11	8	
2	3	6	13	9	
0	4	3	12	11	
0	1	8	5	10	
0	0	3	4	9	
1	3	6	8	11	
3	1	8	6	10	
1	1	3	7	8	
2	0	1	7	11	
1	2	3	14	8	
0	0	6	10	8	
1	2	7	10	8	
1	1	2	5	16	
1	1	4	9	13	
1	1	5	5	4	
1	2	4	5	7	
2	4	7	8	9	
1	1	7	7	13	
2	3	9	10	14	
2	4	4	10	8	
0	4	6	0	6	
0	1	11	8	7	
1	1	4	12	9	
1	0	8	9	9	
3	1	3	4	8	
1	0	3	13	15	
1	0	8	6	10	
0	2	10	7	22	
1	1	8	8	7	
1	4	5	13	16	
2	1	3	9	10	
1	4	4	7	5	
1	0	4	10	12	
3	2	5	7	10	
1	2	9	7	10	
1	3	7	8	11	
1	0	6	7	15	
2	1	5	8	12	
0	1	3	6	11	
1	2	4	5	12	
0	2	6	5	13	
1	0	6	9	11	
2	2	6	4	7	
2	0	4	7	11	
2	3	6	9	19	
0	3	4	6	16	
1	2	6	11	8	
1	3	4	6	9	
0	2	9	13	13	
0	0	5	9	11	
1	2	6	5	15	
0	1	3	10	13	
0	2	1	5	7	
4	1	3	8	8	
0	3	1	8	9	
1	1	10	3	11	
2	7	4	7	9	
0	1	5	4	8	
1	0	3	11	9	
1	3	5	12	13	
0	0	7	6	13	
2	2	2	6	13	
1	0	9	7	8	
0	3	9	9	6	
1	4	6	3	14	
1	1	7	4	9	
1	1	4	10	9	
1	1	5	3	9	
1	2	4	5	10	
0	0	8	8	15	
1	4	7	7	10	
1	3	6	9	9	
1	1	6	9	14	
2	4	5	8	16	
0	2	2	8	8	
1	2	10	5	10	
1	1	6	7	16	
2	4	3	6	9	
1	0	10	8	20	
0	2	6	15	12	
0	0	8	8	10	
1	1	8	5	10	
1	1	7	3	7	
0	1	8	8	10	
1	3	1	6	15	
0	0	2	11	10	
0	2	9	6	7	
0	4	4	10	9	
0	3	2	6	6	
2	2	5	8	14	
0	5	3	5	10	
2	2	4	10	13	
1	2	7	8	11	
0	3	6	9	11	
0	2	7	9	12	
2	2	6	8	4	
2	2	5	8	11	
1	0	8	8	6	
0	2	5	6	6	
1	2	6	8	9	
0	3	5	6	9	
0	2	6	5	11	
2	3	7	6	14	
2	2	5	7	8	
1	3	10	2	16	
0	2	9	6	12	
1	1	6	17	25	
1	1	9	7	7	
1	1	3	12	15	
1	2	6	6	9	
1	0	4	6	5	
0	0	7	10	12	
2	6	3	2	7	
3	4	9	8	5	
1	1	4	9	8	
1	6	3	8	10	
2	3	7	6	8	
2	0	3	9	10	
1	3	5	5	14	
1	0	1	9	16	
0	2	9	8	9	
0	1	3	8	13	
1	3	5	7	8	
2	1	5	10	8	
0	4	3	6	7	
1	3	9	6	11	
0	3	4	6	10	
0	1	3	6	9	
0	5	5	6	10	
0	1	4	5	10	
3	2	7	16	6	
0	1	2	8	9	
1	5	2	12	10	
2	2	7	9	8	
0	3	5	10	16	
2	2	8	10	11	
1	1	6	6	13	
0	2	4	6	10	
1	2	4	8	18	
1	2	3	4	11	
2	1	7	9	11	
1	1	8	9	7	
0	0	4	2	11	
0	0	3	6	6	
2	1	7	6	13	
0	3	6	10	12	
0	2	3	9	9	
1	4	7	6	9	
2	3	6	9	8	
0	1	1	10	7	
0	0	4	13	8	
1	2	4	8	8	
1	2	10	9	12	
1	3	4	7	6	
2	0	5	10	9	
2	1	5	4	10	
0	1	5	10	9	
1	1	9	5	7	
5	5	4	8	14	
0	2	2	6	14	
2	2	7	10	7	
1	0	5	6	5	
2	2	4	7	8	
0	1	9	9	12	
0	2	6	7	5	
1	3	6	11	9	
0	0	6	7	10	
0	1	5	5	13	
1	1	9	4	9	
1	3	5	5	8	
2	0	2	6	8	
0	1	8	7	7	
0	4	3	12	11	
0	2	6	12	13	
0	2	2	14	14	
1	3	4	6	13	
2	1	9	11	15	
3	3	6	9	7	
0	1	7	11	14	
0	1	3	4	9	
0	1	6	3	18	
1	0	5	7	8	
0	2	3	7	11	
1	2	3	9	14	
1	0	5	9	12	
0	1	4	7	12	
2	2	5	4	14	
1	3	3	10	14	
0	0	10	8	7	
0	0	5	8	13	
0	1	1	10	9	
1	0	5	7	13	
0	2	3	11	5	
0	2	4	6	10	
1	0	4	11	10	
0	2	3	7	9	
3	0	4	8	12	
2	2	6	6	10	
1	2	3	6	9	
0	2	8	6	11	
0	1	4	5	14	
0	0	1	8	9	
2	2	3	5	15	
0	2	3	12	9	
3	2	7	5	10	
2	1	8	9	11	
0	2	2	5	11	
3	2	8	8	9	
1	3	9	7	9	
2	0	9	4	8	
0	2	3	7	11	
2	0	1	4	9	
2	3	5	5	10	
1	6	4	6	7	
0	1	9	6	7	
2	1	9	10	5	
0	2	2	9	11	
0	3	7	5	14	
0	0	8	10	9	
0	1	10	6	14	
1	3	4	11	13	
1	0	7	6	4	
0	0	5	13	10	
1	2	6	6	10	
1	1	4	13	7	
0	2	6	10	11	
1	3	8	9	13	
2	2	3	6	7	
0	1	7	6	11	
1	2	2	6	9	
0	1	3	5	13	
0	2	5	7	8	
2	1	6	8	6	
0	1	7	9	9	
3	1	6	12	14	
1	3	5	12	9	
0	3	5	10	4	
1	1	12	6	9	
2	1	3	12	8	
2	6	9	7	6	
0	3	7	6	14	
1	2	6	8	4	
2	5	4	3	11	
0	0	4	5	10	
0	0	5	8	6	
1	3	7	6	7	
0	2	5	9	14	
0	1	5	4	11	
0	1	5	4	12	
0	2	2	6	16	
0	3	6	9	10	
0	3	4	6	8	
0	1	6	8	9	
0	3	4	6	13	
3	3	4	13	8	
1	4	5	9	3	
2	2	3	4	9	
1	1	2	10	8	
1	3	9	3	7	
3	1	8	11	11	
1	0	5	8	8	
0	2	2	3	7	
0	3	3	3	15	
1	2	6	10	10	
0	2	5	8	9	
0	1	3	8	8	
0	1	6	9	5	
0	2	4	7	17	
3	4	3	7	14	
2	1	6	5	17	
2	0	3	6	8	
2	2	6	6	8	
0	1	6	4	11	
1	3	6	5	14	
1	1	7	5	10	
1	1	5	7	14	
2	1	4	6	9	
2	1	6	10	10	
0	3	7	12	10	
1	0	7	6	14	
1	1	5	4	7	
1	3	3	9	12	
1	1	4	8	10	
0	4	7	8	13	
2	1	4	12	6	
0	1	1	9	7	
3	1	9	8	8	
1	0	5	9	10	
2	1	5	8	11	
2	0	4	4	9	
0	2	5	5	10	
0	0	5	4	11	
1	3	6	7	12	
0	2	3	8	12	
2	5	8	4	10	
0	4	7	7	10	
1	2	3	7	9	
2	2	5	9	6	
1	3	5	9	10	
1	0	5	9	6	
3	1	3	9	8	
0	4	2	9	6	
3	1	6	5	5	
1	1	4	9	10	
1	3	3	6	10	
0	4	9	7	9	
0	3	7	8	10	
1	2	7	7	10	
1	3	4	4	10	
1	3	8	7	7	
1	2	5	6	5	
1	2	4	4	12	
2	2	4	5	14	
1	1	10	10	14	
0	2	8	9	11	
0	1	6	14	8	
1	3	7	4	14	
0	0	4	9	9	
1	5	8	3	11	
2	2	6	4	5	
0	2	1	7	10	
0	3	3	5	13	
2	2	7	7	11	
1	0	6	10	15	
0	0	5	9	9	
0	2	3	10	8	
2	1	5	5	9	
1	1	6	3	8	
0	0	4	6	17	
1	1	6	9	15	
0	0	9	7	6	
0	1	2	6	11	
2	1	5	9	11	
2	3	5	9	13	
0	2	7	7	8	
1	3	6	6	12	
0	1	4	7	10	
0	3	5	5	10	
0	1	5	7	7	
0	1	3	15	9	
2	1	4	9	10	
0	1	2	6	13	
3	2	4	8	11	
1	1	8	14	10	
0	3	4	13	7	
1	0	8	6	13	
2	2	4	5	13	
1	1	8	8	17	
1	1	2	7	13	
0	1	3	7	10	
1	2	3	8	9	
1	2	4	8	14	
1	0	7	6	10	
1	0	5	5	7	
0	1	5	10	12	
1	2	5	12	14	
1	2	9	3	7	
0	0	5	11	6	
2	2	5	5	6	
0	2	4	9	8	
0	2	3	4	9	
1	0	3	5	5	
