Time,Counts,,,,,,,,,
143.232,125,197,75,67,114,49,30,22,42,36
143.36,126,176,88,88,94,65,27,19,46,37
143.488,121,145,66,91,108,64,31,20,32,36
143.616,126,139,73,72,107,44,30,18,37,33
143.744,121,176,89,68,105,59,38,26,50,31
143.872,120,170,63,78,96,64,34,23,47,31
144,115,158,76,68,95,49,30,18,48,35
144.128,126,171,85,73,99,58,36,16,40,32
144.256,116,207,68,88,109,50,34,19,53,24
144.384,127,159,73,88,92,60,18,15,51,29
144.512,128,157,64,85,98,59,22,7,51,35
144.64,140,166,71,74,108,61,23,22,54,39
144.768,121,166,84,84,96,52,26,17,54,32
144.896,123,169,76,70,87,54,30,22,37,31
145.024,143,178,73,67,88,57,21,13,49,34
145.152,121,173,66,75,102,44,26,19,34,34
145.28,120,143,87,66,98,50,30,17,48,32
145.408,116,138,85,78,110,66,33,29,40,31
145.536,105,132,51,67,112,68,26,20,33,27
145.664,102,154,71,75,95,52,21,16,47,37
145.792,113,174,67,55,109,52,34,19,50,35
145.92,110,154,76,74,109,54,35,16,48,30
146.048,127,158,76,74,84,45,21,17,35,30
146.176,98,159,77,80,100,44,37,16,37,32
146.304,133,151,75,63,100,41,26,16,45,27
146.432,135,162,64,70,100,59,23,8,47,25
146.56,110,142,73,77,109,53,30,15,38,32
146.688,125,150,58,74,98,57,21,21,40,29
146.816,122,150,69,66,91,49,27,20,53,27
146.944,113,155,77,85,95,57,23,12,43,30
147.072,135,135,81,63,106,54,21,16,46,28
147.2,125,141,79,84,88,41,27,25,47,18
147.328,110,164,80,71,87,48,18,18,41,36
147.456,108,152,69,79,91,49,29,12,44,31
147.584,103,155,75,78,123,60,31,19,53,25
147.712,121,171,68,65,134,52,17,10,34,26
147.84,129,171,82,88,115,55,29,23,34,34
147.968,108,156,71,63,93,50,25,18,33,34
148.096,118,166,64,89,108,51,16,19,52,35
148.224,120,134,81,72,100,65,31,20,54,22
148.352,115,152,59,69,98,49,27,9,48,37
148.48,107,153,67,60,108,42,29,17,39,38
148.608,135,142,74,75,127,45,35,20,38,24
148.736,119,143,72,87,94,57,35,16,42,35
148.864,105,134,75,88,96,50,33,19,47,19
148.992,120,156,67,76,86,55,25,19,39,35
149.12,115,159,57,73,103,53,20,14,36,20
149.248,112,143,75,76,97,58,29,13,50,23
149.376,132,157,67,81,99,58,25,18,46,37
149.504,132,148,87,51,85,59,22,17,54,27
149.632,121,153,69,72,102,72,36,15,42,39
149.76,129,163,60,87,75,53,29,12,43,35
149.888,115,155,54,69,114,53,27,14,43,25
150.016,110,156,67,76,94,41,27,8,64,30
150.144,123,130,85,85,90,43,22,20,39,35
150.272,118,142,76,65,83,52,27,20,31,34
150.4,95,136,65,86,106,45,26,18,37,35
150.528,127,153,66,72,102,52,27,12,43,33
150.656,96,139,68,66,95,55,31,16,50,33
150.784,127,174,55,73,107,53,19,14,44,29
150.912,114,143,81,81,97,52,38,15,45,34
151.04,117,132,91,71,101,58,44,15,40,28
151.168,115,152,64,80,98,54,26,21,42,38
151.296,105,157,64,64,83,44,20,16,38,26
151.424,107,152,74,81,101,55,21,19,56,29
151.552,111,135,63,69,78,45,28,17,31,32
151.68,106,153,75,70,91,60,27,17,47,29
151.808,120,149,76,74,98,44,31,18,42,28
151.936,98,146,74,66,91,56,29,25,38,27
152.064,111,139,79,81,97,59,38,15,45,23
152.192,105,179,60,67,111,53,23,16,44,30
152.32,107,175,72,59,101,48,20,18,44,31
152.448,121,161,71,67,105,45,20,20,40,31
152.576,108,152,71,68,105,49,33,21,53,41
152.704,131,141,73,86,108,43,21,16,40,30
152.832,102,151,67,66,93,43,26,18,32,37
152.96,112,138,75,67,80,40,27,19,27,14
153.088,120,167,71,83,85,58,20,18,46,20
153.216,121,158,62,73,97,40,15,15,33,37
153.344,126,151,57,80,105,47,23,15,39,35
153.472,123,172,71,73,106,43,27,19,47,27
153.6,140,128,65,76,102,43,25,24,35,23
153.728,111,150,74,63,86,45,24,18,32,29
153.856,123,131,65,60,85,52,26,25,40,30
153.984,90,161,72,75,109,53,23,23,40,34
154.112,95,151,72,65,106,58,29,16,44,22
154.24,117,140,70,64,91,51,15,17,36,29
154.368,118,160,67,82,109,48,31,20,35,27
154.496,104,150,66,69,102,48,27,20,31,24
154.624,106,145,72,74,88,52,24,26,32,36
154.752,129,136,71,75,81,47,24,17,46,30
154.88,119,153,77,76,92,44,19,17,41,36
155.008,128,156,81,76,103,46,23,25,40,14
155.136,99,165,72,74,101,47,21,18,34,21
155.264,106,151,68,69,109,42,17,16,41,29
155.392,106,159,71,71,102,47,31,22,32,29
155.52,97,140,67,61,94,42,34,16,49,29
155.648,110,123,44,61,104,55,19,15,36,24
155.776,106,159,67,71,90,43,26,12,41,26
155.904,113,146,78,66,89,47,23,10,38,36
156.032,103,143,65,65,106,55,25,11,44,23
156.16,121,137,53,65,93,50,18,25,44,19
156.288,92,148,64,64,74,44,22,25,42,35
156.416,119,141,74,69,89,50,24,11,36,32
156.544,95,117,68,64,86,47,31,17,37,38
156.672,113,140,62,67,101,55,28,19,41,25
156.8,110,146,69,68,104,49,28,18,41,33
156.928,104,134,69,69,101,44,27,18,42,32
157.056,95,154,63,77,113,48,21,17,38,21
157.184,114,116,71,73,76,43,30,20,30,26
157.312,137,145,65,80,112,47,28,11,37,35
157.44,106,139,65,64,90,41,28,22,33,30
157.568,102,131,74,59,120,51,11,17,38,24
157.696,89,163,62,87,102,46,26,16,46,24
157.824,107,159,65,62,89,45,33,19,36,32
157.952,134,131,50,72,97,56,23,17,49,25
158.08,97,135,82,68,109,46,30,14,30,24
158.208,100,124,63,67,91,34,27,25,42,26
158.336,109,106,51,68,91,46,31,12,45,22
158.464,116,153,58,64,85,44,28,12,40,23
158.592,115,143,77,71,89,37,23,13,34,27
158.72,131,158,77,68,86,48,24,12,43,22
158.848,99,147,68,65,97,45,19,12,37,28
158.976,87,168,67,64,90,45,24,13,33,31
159.104,124,117,79,75,83,31,29,13,40,31
159.232,89,143,64,78,89,49,23,16,46,28
159.36,110,149,75,73,76,49,22,14,36,29
159.488,105,136,54,77,80,39,32,13,33,26
159.616,112,155,70,69,99,53,22,18,30,23
159.744,114,141,63,75,110,44,28,23,35,20
159.872,110,148,70,66,90,49,20,13,46,36
160,83,128,75,72,89,36,22,12,46,30
160.128,111,131,65,68,82,63,20,13,41,33
160.256,106,135,68,66,85,49,20,15,37,29
160.384,109,130,64,81,109,42,30,19,41,28
160.512,109,121,64,78,88,57,23,19,40,22
160.64,93,139,65,71,103,38,22,20,38,31
160.768,105,120,50,68,73,46,21,17,37,22
160.896,107,157,58,71,91,33,25,13,42,26
161.024,115,136,62,87,94,50,25,15,36,32
161.152,110,113,67,83,97,48,24,13,37,28
161.28,101,121,67,62,82,51,27,20,41,23
161.408,101,152,51,67,88,53,28,10,27,30
161.536,103,137,71,77,95,51,26,15,39,31
161.664,112,152,57,71,98,50,13,16,41,31
161.792,100,135,71,58,94,61,24,10,37,22
161.92,100,133,69,60,90,56,19,13,48,30
162.048,118,130,71,55,105,48,22,11,39,25
162.176,109,129,68,73,108,48,27,19,37,28
162.304,112,159,68,84,87,39,18,11,36,39
162.432,103,144,72,56,83,53,25,18,40,23
162.56,95,161,69,72,89,37,24,12,34,27
162.688,115,153,61,63,85,48,31,8,47,20
162.816,106,138,57,65,80,55,31,14,34,24
162.944,100,146,67,73,90,41,22,14,31,20
163.072,103,138,69,77,84,36,26,16,36,31
163.2,111,142,69,61,90,52,24,12,42,24
163.328,93,118,50,60,97,47,24,14,31,18
163.456,86,127,53,69,103,41,24,16,29,41
163.584,106,144,61,56,78,45,23,10,29,31
163.712,102,157,63,74,98,47,26,15,27,33
163.84,76,111,64,61,97,38,19,17,35,22
163.968,107,132,67,52,97,42,29,15,43,18
164.096,112,103,76,73,84,50,32,20,31,15
164.224,103,139,59,54,91,57,16,13,39,15
164.352,91,136,56,57,96,52,24,13,45,16
164.48,121,137,62,66,88,33,30,14,34,33
164.608,105,124,70,59,94,42,19,16,35,20
164.736,105,136,68,76,86,28,27,20,34,23
164.864,102,130,57,64,92,52,16,18,34,18
164.992,98,128,62,61,86,47,23,17,34,23
165.12,93,119,46,61,102,46,27,18,31,19
165.248,97,145,92,80,74,51,20,22,33,25
165.376,108,121,48,67,83,36,20,16,38,29
165.504,95,134,67,69,109,45,17,18,28,32
165.632,100,136,63,82,95,49,16,15,37,24
165.76,106,121,68,75,101,40,28,15,32,23
165.888,102,134,64,68,104,56,27,14,32,22
166.016,98,146,65,65,83,40,28,14,41,18
166.144,97,133,62,79,91,45,21,12,52,20
166.272,99,130,62,53,100,54,22,13,39,26
166.4,88,130,58,66,104,44,19,14,37,26
166.528,99,126,69,67,88,45,22,12,34,28
166.656,84,126,58,71,86,44,24,19,37,26
166.784,85,143,58,60,96,49,19,15,38,25
166.912,111,128,68,78,85,62,31,20,36,28
167.04,93,138,44,78,95,51,24,11,40,37
167.168,107,119,57,61,91,42,24,7,28,27
167.296,104,125,74,70,87,36,31,17,23,26
167.424,87,135,63,64,74,65,34,12,35,25
167.552,98,121,63,75,79,54,18,7,39,31
167.68,97,141,54,72,90,53,14,16,39,22
167.808,95,134,47,57,87,50,16,19,37,21
167.936,78,131,72,61,96,47,19,23,26,28
168.064,95,145,71,72,89,55,22,11,29,21
168.192,100,138,53,74,96,48,17,14,33,25
168.32,102,123,54,69,77,55,19,13,37,31
168.448,92,116,75,60,78,45,20,17,29,23
168.576,104,129,45,72,85,40,19,16,35,28
168.704,91,141,73,62,83,43,25,11,34,20
168.832,85,126,55,63,84,39,29,12,41,25
168.96,108,127,59,56,98,41,20,16,25,24
169.088,89,135,55,56,63,41,29,18,43,22
169.216,90,136,60,52,86,48,23,20,41,31
169.344,94,132,45,55,81,51,22,12,35,29
169.472,95,137,58,50,77,47,22,12,35,22
169.6,88,110,54,58,83,47,19,16,36,23
169.728,109,119,66,73,100,54,16,22,31,30
169.856,100,117,70,65,84,51,25,10,29,21
169.984,100,115,62,72,86,44,21,10,34,25
170.112,96,116,68,77,84,51,15,16,35,20
170.24,85,132,62,86,80,47,23,13,28,28
170.368,91,126,58,74,96,41,21,7,34,24
170.496,78,136,67,62,97,49,21,13,40,22
170.624,93,113,55,65,68,48,25,13,31,14
170.752,81,146,64,65,83,45,17,19,32,21
170.88,103,135,58,74,73,52,28,12,44,17
171.008,104,126,43,61,73,45,22,21,28,21
171.136,103,134,66,82,78,48,24,9,36,29
171.264,106,124,58,71,99,55,22,19,37,27
171.392,99,125,45,70,90,48,28,12,33,26
171.52,103,129,54,58,77,40,16,9,28,19
171.648,86,117,69,62,88,40,14,19,26,29
171.776,87,142,68,50,85,44,25,12,52,15
171.904,89,137,57,74,77,47,28,18,35,25
172.032,89,139,71,72,77,48,27,28,36,22
172.16,78,130,56,69,89,40,25,9,25,23
172.288,96,147,67,64,84,52,22,16,41,31
172.416,98,126,60,69,88,45,25,14,46,21
172.544,97,118,59,59,71,40,23,16,33,30
172.672,87,128,54,70,94,49,22,19,44,30
172.8,92,128,47,62,89,46,18,19,34,26
172.928,88,128,55,79,87,28,23,17,32,15
173.056,77,105,58,50,76,40,23,17,30,27
173.184,94,122,69,74,84,36,19,19,25,19
173.312,97,128,52,61,83,42,23,14,36,31
173.44,97,132,63,65,85,40,24,18,27,24
173.568,98,129,76,59,94,35,19,15,32,25
173.696,101,120,73,55,67,44,16,23,31,26
173.824,96,126,59,63,80,49,14,20,30,26
173.952,92,144,60,52,86,44,25,14,30,25
174.08,93,110,56,67,80,39,11,12,29,29
174.208,88,125,60,78,87,52,21,21,30,17
174.336,85,111,57,54,75,55,17,14,25,25
174.464,86,144,64,70,101,35,26,17,30,18
174.592,116,101,51,54,96,41,26,10,38,21
174.72,82,149,51,58,85,47,15,11,24,18
174.848,94,143,52,66,88,39,20,13,35,20
174.976,98,139,57,66,81,40,23,11,28,25
175.104,85,122,63,63,83,42,27,9,39,34
175.232,101,117,62,51,94,37,14,11,44,21
175.36,84,123,59,68,80,42,19,20,35,20
175.488,87,120,57,54,82,42,25,10,28,20
175.616,79,139,60,61,92,41,17,10,27,22
175.744,85,124,65,63,64,54,15,17,37,21
175.872,98,118,47,75,76,38,18,9,23,23
176,96,126,41,56,66,47,23,10,31,25
176.128,85,116,48,59,83,60,15,10,37,27
176.256,97,121,60,60,80,44,23,21,30,27
176.384,86,100,60,64,76,40,18,10,21,25
176.512,89,124,71,66,101,57,26,7,29,17
176.64,85,103,58,54,80,54,19,17,27,27
176.768,79,121,51,62,86,46,30,16,28,23
176.896,81,129,67,65,83,46,25,20,27,31
177.024,94,106,51,58,89,46,19,19,35,14
177.152,95,110,44,40,75,40,17,9,47,25
177.28,90,114,59,58,91,52,20,8,41,26
177.408,107,125,51,65,88,44,19,18,29,23
177.536,92,129,45,55,95,39,25,15,26,24
177.664,86,99,57,42,89,37,18,7,26,24
177.792,107,118,68,65,81,38,21,17,27,26
177.92,81,127,55,62,94,42,22,15,27,15
178.048,85,103,58,64,75,38,22,14,20,26
178.176,88,117,65,69,89,41,14,13,41,27
178.304,79,121,60,55,87,43,26,10,48,26
178.432,87,116,65,64,81,27,23,20,21,25
178.56,86,113,55,60,77,47,26,9,28,27
178.688,86,121,46,69,82,48,14,13,30,29
178.816,81,129,65,65,76,39,24,13,38,24
178.944,78,114,54,65,99,38,16,12,34,13
179.072,79,123,53,56,77,44,20,13,28,25
179.2,87,112,57,66,73,42,18,6,33,26
179.328,79,113,48,52,79,40,14,14,31,24
179.456,97,134,49,57,95,40,28,7,32,20
179.584,79,110,73,45,75,43,18,10,38,28
179.712,84,107,57,46,85,42,22,16,27,22
179.84,85,106,57,61,83,56,19,15,26,30
179.968,91,115,54,54,69,49,23,8,28,26
180.096,86,121,48,66,55,40,18,12,40,16
180.224,111,93,52,65,72,50,13,11,36,23
180.352,95,120,53,65,92,44,15,9,33,29
180.48,92,110,42,58,72,38,23,15,35,19
180.608,86,120,54,71,76,48,23,12,28,32
180.736,73,116,57,59,83,35,18,14,28,13
180.864,64,99,64,72,95,41,12,14,35,27
180.992,105,109,57,75,85,57,28,15,27,26
181.12,93,120,52,56,80,44,27,18,23,24
181.248,103,124,50,59,73,35,13,18,31,13
181.376,78,118,42,48,84,35,24,8,36,19
181.504,94,121,62,53,86,40,21,15,35,23
181.632,97,102,78,71,81,41,15,11,31,19
181.76,89,112,51,70,75,41,26,16,31,21
181.888,85,112,64,47,83,43,24,9,36,32
182.016,85,112,54,50,69,39,35,13,26,22
182.144,80,118,45,64,90,46,18,13,26,18
182.272,109,110,52,62,99,41,18,12,34,15
182.4,69,106,55,62,81,53,19,12,27,20
182.528,76,98,53,58,76,27,23,17,30,24
182.656,100,113,43,56,84,41,23,12,32,19
182.784,94,115,43,65,72,47,21,8,32,27
182.912,82,110,65,57,82,49,24,13,32,14
183.04,83,116,53,57,75,39,11,11,26,21
183.168,101,112,57,79,91,34,20,13,36,25
183.296,93,112,46,61,80,37,21,16,30,23
183.424,85,113,63,47,101,43,12,5,27,19
183.552,75,98,55,58,75,41,14,7,32,16
183.68,94,115,57,61,87,42,20,17,26,21
183.808,81,118,50,54,72,43,24,17,29,19
183.936,86,104,52,64,75,41,18,8,27,25
184.064,72,107,41,55,69,53,19,15,34,23
184.192,93,116,45,74,76,41,18,15,28,20
184.32,98,116,50,53,73,50,21,12,42,22
184.448,78,120,66,52,71,47,21,12,22,26
184.576,91,117,65,60,68,45,16,12,31,17
184.704,81,114,62,62,83,38,20,8,27,21
184.832,74,103,69,60,76,33,17,11,39,21
184.96,74,113,54,68,84,43,18,14,23,17
185.088,90,105,57,49,87,49,16,9,25,15
185.216,85,91,37,56,95,42,19,17,26,16
185.344,88,105,62,62,59,42,17,15,36,15
185.472,76,120,54,63,63,42,19,7,24,16
185.6,70,123,50,58,79,39,17,20,22,26
185.728,88,114,60,71,83,52,19,11,25,24
185.856,71,82,47,59,89,42,19,13,27,16
185.984,100,107,45,70,65,29,15,13,34,23
186.112,85,123,59,58,66,38,20,16,40,19
186.24,90,119,51,69,75,47,16,17,32,20
186.368,85,107,50,55,76,54,18,9,24,23
186.496,67,102,46,53,72,52,21,8,19,19
186.624,89,109,40,53,99,37,16,9,29,20
186.752,80,95,49,67,80,37,18,12,32,15
186.88,86,113,53,54,80,33,22,5,39,24
187.008,80,122,57,51,84,41,17,13,23,19
187.136,90,104,60,64,69,38,11,11,22,18
187.264,79,120,62,46,86,39,19,19,33,15
187.392,70,97,46,62,83,42,21,10,34,22
187.52,94,119,56,67,77,43,19,13,23,27
187.648,103,95,46,65,74,48,22,11,37,19
187.776,90,99,53,63,67,43,17,15,28,20
187.904,80,115,51,58,80,46,15,11,35,13
188.032,83,112,60,71,67,46,18,14,27,24
188.16,72,110,44,58,79,28,28,20,34,11
188.288,82,103,52,52,67,48,23,12,26,26
188.416,73,96,44,71,98,35,11,20,30,23
188.544,67,114,55,49,77,33,12,9,25,17
188.672,79,125,53,55,68,35,11,13,31,28
188.8,73,115,57,76,73,41,17,9,28,24
188.928,100,108,48,49,77,46,20,19,31,23
189.056,90,105,63,43,70,50,16,10,25,22
189.184,85,107,36,56,81,40,17,11,29,15
189.312,63,97,44,53,84,43,15,19,28,20
189.44,84,94,62,50,78,43,22,16,20,29
189.568,84,115,57,64,82,42,13,12,24,20
189.696,84,95,51,51,70,43,14,13,23,15
189.824,67,128,59,64,98,43,21,15,25,13
189.952,80,99,51,69,79,48,16,11,31,23
190.08,69,113,44,55,61,37,15,17,32,20
190.208,79,107,63,52,86,45,10,11,23,24
190.336,84,106,47,50,64,53,5,11,27,21
190.464,76,105,56,59,70,41,12,17,32,20
190.592,86,116,48,57,78,53,22,11,23,23
190.72,96,113,53,41,61,41,21,10,21,12
190.848,102,121,65,55,88,47,16,16,25,14
190.976,79,124,48,68,82,28,21,9,29,16
191.104,84,94,71,60,94,52,22,17,24,24
191.232,73,124,56,58,67,45,12,12,32,23
191.36,72,94,58,69,79,33,9,12,33,26
191.488,69,121,50,45,75,36,24,9,36,15
191.616,66,102,49,52,78,40,20,12,23,24
191.744,72,115,55,60,79,36,15,18,21,18
191.872,85,122,39,57,74,32,22,12,39,20
192,77,102,43,63,76,53,19,15,26,12
192.128,89,100,38,58,76,36,24,11,28,26
192.256,87,120,46,63,69,36,16,12,30,15
192.384,64,91,44,57,71,39,15,15,31,19
192.512,80,98,46,65,95,41,20,18,35,21
192.64,76,114,52,59,73,42,25,11,24,22
192.768,77,84,49,58,83,43,23,8,21,22
192.896,80,89,57,67,82,50,15,14,29,16
193.024,94,105,50,57,77,36,17,10,22,20
193.152,81,101,48,44,81,34,20,12,27,19
193.28,72,98,51,52,75,41,17,6,24,18
193.408,79,98,64,51,52,42,9,17,25,22
193.536,80,88,40,65,93,37,17,19,39,21
193.664,80,107,51,46,78,39,17,7,34,22
193.792,76,93,59,59,68,28,23,6,18,16
193.92,83,113,51,62,71,42,9,15,19,20
194.048,75,108,47,54,72,31,11,18,20,22
194.176,91,102,54,46,58,41,15,9,40,23
194.304,82,85,46,54,69,48,19,16,22,22
194.432,73,107,52,60,53,46,18,13,35,26
194.56,81,110,56,61,78,37,15,17,28,28
194.688,102,96,45,52,80,30,23,15,27,17
194.816,80,97,43,54,77,33,23,9,28,17
194.944,82,95,47,65,73,35,11,8,25,29
195.072,79,96,51,61,74,35,20,8,24,22
195.2,71,93,58,51,69,30,17,10,22,25
195.328,77,100,46,58,70,34,15,7,29,18
195.456,63,94,60,63,68,36,22,13,20,25
195.584,81,104,42,65,70,24,13,12,32,23
195.712,71,121,45,62,75,42,10,18,20,26
195.84,75,100,56,60,63,42,15,8,23,17
195.968,61,101,61,42,80,48,24,10,25,19
196.096,76,115,43,68,79,35,14,10,20,14
196.224,82,94,44,40,81,37,23,12,43,18
196.352,76,84,57,54,79,38,21,6,21,23
196.48,80,84,46,64,68,28,11,7,28,14
196.608,63,92,43,58,82,47,20,11,30,16
196.736,82,112,38,56,80,26,18,11,22,21
196.864,73,100,53,63,62,45,13,14,30,19
196.992,77,94,52,64,59,32,21,19,22,22
197.12,67,111,43,87,82,35,17,15,19,21
197.248,87,83,52,65,77,37,17,9,24,16
197.376,76,96,51,45,76,42,16,12,16,24
197.504,73,97,56,56,62,42,19,17,29,17
197.632,59,98,55,71,69,41,17,12,24,24
197.76,69,98,58,55,62,33,23,14,17,23
197.888,78,91,54,56,68,35,15,9,25,23
198.016,77,91,48,67,88,38,13,10,26,17
198.144,90,99,42,52,88,39,19,7,32,33
198.272,81,99,51,58,67,34,15,10,34,19
198.4,65,108,61,39,61,42,23,16,23,17
198.528,84,90,51,46,78,43,14,10,26,18
198.656,55,100,41,53,77,33,19,12,34,14
198.784,67,98,38,65,69,35,18,8,33,19
198.912,71,87,50,50,63,39,18,9,14,20
199.04,79,77,43,51,91,37,20,5,28,19
199.168,84,102,43,52,75,52,15,18,25,6
199.296,74,108,53,61,70,34,20,6,22,22
199.424,70,131,53,51,81,38,14,8,30,17
199.552,78,79,59,63,72,36,14,15,30,13
199.68,69,85,56,60,70,47,17,10,27,15
199.808,69,104,45,64,62,28,10,12,28,18
199.936,73,98,35,59,57,34,25,9,31,22
200.064,71,89,45,61,61,37,12,14,25,20
200.192,75,109,53,47,78,38,11,13,22,19
200.32,75,90,46,53,60,34,11,6,30,19
200.448,63,100,36,55,57,37,23,12,17,25
200.576,67,90,38,46,54,46,12,18,22,15
200.704,62,87,49,53,62,42,15,13,29,19
200.832,64,97,52,58,77,35,21,10,31,19
200.96,62,99,52,53,64,45,16,4,18,21
201.088,86,96,54,46,76,32,14,15,24,18
201.216,84,101,48,54,69,35,17,14,20,19
201.344,76,98,67,46,63,35,16,13,30,18
201.472,76,101,39,65,71,41,22,10,24,16
201.6,77,90,42,49,87,35,17,16,23,25
201.728,77,99,42,49,61,32,15,11,30,16
201.856,79,104,50,65,69,49,13,15,24,23
201.984,70,104,51,54,51,44,22,11,19,17
202.112,75,92,49,55,60,42,16,13,20,23
202.24,70,101,55,63,69,24,16,9,22,18
202.368,63,102,48,51,84,44,21,22,28,17
202.496,69,90,44,61,73,45,18,8,34,18
202.624,65,98,43,56,67,48,14,10,26,21
202.752,75,78,50,53,60,36,23,18,23,22
202.88,65,101,52,43,76,35,19,11,23,14
203.008,74,91,48,56,75,26,12,14,23,18
203.136,71,91,47,52,68,36,9,9,21,28
203.264,72,110,46,53,75,30,25,8,24,31
203.392,67,99,48,45,71,32,12,17,22,22
203.52,75,80,49,52,64,39,15,7,26,17
203.648,73,98,59,64,73,34,17,14,19,15
203.776,65,96,47,63,62,37,25,14,25,15
203.904,89,84,45,60,84,35,17,11,21,16
204.032,71,91,62,56,69,41,14,10,24,23
204.16,70,91,51,45,67,36,23,10,23,15
204.288,61,82,50,38,65,52,20,12,20,16
204.416,57,83,51,47,69,31,11,16,32,26
204.544,72,95,41,55,62,43,17,10,26,16
204.672,83,81,63,57,68,38,13,7,27,24
204.8,63,101,37,71,69,31,21,9,35,15
204.928,55,77,44,46,66,45,16,10,24,24
205.056,82,76,43,55,58,30,17,10,25,9
205.184,80,85,38,52,65,39,16,10,21,13
205.312,62,95,50,60,74,26,18,12,31,17
205.44,69,87,34,50,63,36,14,12,30,19
205.568,69,100,43,50,71,31,17,11,25,14
205.696,67,89,57,49,74,34,21,14,28,14
205.824,81,90,31,51,77,37,12,7,26,21
205.952,73,94,25,56,78,32,23,16,34,23
206.08,69,91,50,48,75,36,21,17,25,19
206.208,73,82,48,57,74,25,17,13,26,13
206.336,71,86,44,64,74,38,18,17,20,16
206.464,63,98,41,48,65,34,9,12,26,17
206.592,88,108,41,43,78,33,10,11,35,22
206.72,65,105,49,49,85,35,18,14,27,18
206.848,70,113,48,46,63,36,17,11,28,19
206.976,72,92,45,69,76,29,17,11,22,17
207.104,56,97,52,39,52,35,26,6,18,14
207.232,68,80,35,50,56,36,17,10,23,17
207.36,61,88,63,47,71,31,12,6,32,14
207.488,71,83,42,46,69,36,21,7,21,16
207.616,66,83,37,40,63,28,19,13,33,24
207.744,87,98,49,54,68,25,19,12,24,14
207.872,74,85,43,52,71,38,16,13,24,20
208,60,92,41,46,71,37,22,15,30,16
208.128,66,91,47,50,67,39,18,13,20,15
208.256,61,83,54,50,56,34,15,10,30,16
208.384,65,86,46,41,61,36,8,18,25,13
208.512,56,89,43,57,61,39,14,7,32,8
208.64,69,96,51,44,69,41,14,12,17,16
208.768,70,90,44,39,69,38,16,7,33,18
208.896,69,97,42,53,60,33,13,5,27,14
209.024,72,86,57,59,77,35,17,12,25,22
209.152,67,103,46,42,65,31,12,7,22,19
209.28,65,73,46,42,66,37,19,8,29,20
209.408,77,88,52,48,59,39,18,11,24,18
209.536,59,95,35,62,72,42,17,7,35,17
209.664,72,89,38,48,65,29,14,20,32,24
209.792,67,95,36,57,68,36,12,13,17,20
209.92,65,92,33,55,78,36,13,13,26,19
210.048,65,76,45,64,76,41,18,10,29,20
210.176,52,88,35,44,67,31,10,9,23,20
210.304,64,90,48,55,57,35,16,6,17,16
210.432,71,96,39,41,55,46,23,13,19,15
210.56,81,77,48,61,73,21,15,6,19,14
210.688,48,78,59,57,59,33,19,20,22,13
210.816,78,96,41,61,65,42,21,6,21,15
210.944,78,89,44,52,69,39,19,11,18,17
211.072,73,80,46,49,56,39,4,8,24,19
211.2,58,77,61,54,60,40,17,13,21,16
211.328,70,95,48,52,66,37,20,15,19,19
211.456,60,77,45,62,72,31,8,16,26,13
211.584,67,86,51,58,70,25,13,9,24,16
211.712,72,106,49,49,75,50,24,7,20,17
211.84,58,90,46,46,76,41,18,13,23,17
211.968,71,86,32,54,69,28,21,7,21,13
212.096,78,78,39,51,65,46,8,10,19,23
212.224,70,75,41,51,60,31,16,11,25,23
212.352,63,92,43,50,60,38,18,10,27,18
212.48,68,99,38,55,73,36,15,11,19,23
212.608,60,77,47,57,60,31,14,14,22,15
212.736,64,94,58,42,57,29,17,8,11,19
212.864,64,85,47,51,58,35,11,11,26,18
212.992,66,64,42,59,71,40,15,12,28,27
213.12,70,81,45,75,56,34,16,14,28,16
213.248,73,90,46,42,68,33,20,8,18,8
213.376,72,91,40,43,63,32,14,17,26,22
213.504,63,71,35,41,69,40,17,10,29,12
213.632,69,112,42,43,76,37,10,6,20,16
213.76,57,94,36,45,50,40,20,7,15,15
213.888,52,80,43,46,69,31,13,13,24,11
214.016,61,83,50,55,62,29,15,8,19,23
214.144,53,83,40,37,68,41,14,13,18,17
214.272,55,107,40,51,61,23,16,8,25,17
214.4,62,89,44,43,52,29,15,6,21,21
214.528,60,79,47,48,60,49,20,9,27,20
214.656,62,100,38,69,66,34,17,10,20,20
214.784,67,78,38,47,56,28,16,11,21,12
214.912,70,89,44,49,75,27,19,15,25,21
215.04,62,81,40,56,51,45,13,13,23,16
215.168,57,110,35,55,57,26,17,7,22,24
215.296,64,69,59,49,56,33,10,12,25,21
215.424,60,76,47,58,64,29,19,12,18,14
215.552,58,93,48,40,84,31,18,15,17,17
215.68,59,79,42,45,69,33,19,13,19,11
215.808,62,78,44,53,65,31,13,13,24,19
215.936,64,86,37,57,60,19,10,5,22,14
216.064,49,82,45,50,62,38,12,11,22,12
216.192,55,93,51,50,56,53,14,14,20,13
216.32,67,80,37,44,65,35,15,10,25,15
216.448,64,96,40,47,71,34,17,9,22,19
216.576,70,80,45,55,60,27,14,12,21,22
216.704,52,84,43,47,53,33,12,10,26,13
216.832,63,90,41,58,63,30,9,5,20,11
216.96,61,96,37,45,71,34,11,10,18,16
217.088,57,81,45,55,63,25,20,10,18,20
217.216,67,94,38,59,69,38,19,9,35,10
217.344,63,103,44,55,76,34,16,10,24,12
217.472,66,91,41,45,62,31,16,11,23,14
217.6,58,85,51,55,72,35,18,10,18,18
217.728,55,86,40,49,75,27,16,7,23,21
