Time (ns),Br25 Air 100pc,Br25 Air 50pc,Br25 Air 50pct7int,Br25 Glass 100pc,Br25 Glass 50pc,Br25 Glass 50pct7int,AlO Air 100pc,AlO Air 50pc,AlO Air 50pct7int,AlO Glass 100pc,AlO Glass 50pc,AlO Glass 50pct7int,Me4 Air 100pc,Me4 Air 50pc,Me4 Air 50pct7int,Me4 Glass 100pc,Me4 Glass 50pc,Me4 Glass 50pct7int
501.504,2,1,6,5,4,23,5,3,6,6,5,3,2,3,3,5,3,5
501.632,3,3,5,0,3,21,8,0,7,5,2,3,4,0,4,4,2,10
501.76,1,4,9,6,7,21,2,5,5,4,3,7,3,1,1,2,5,3
501.888,3,4,4,4,4,22,1,7,4,2,7,8,1,4,1,3,5,9
502.016,2,1,2,3,3,18,5,5,3,4,3,5,4,1,4,3,1,12
502.144,1,2,5,1,4,20,3,2,3,8,5,3,4,1,1,5,6,15
502.272,1,1,5,3,6,19,7,7,3,6,7,4,6,4,4,0,9,9
502.4,1,3,8,5,5,13,2,3,5,4,4,6,3,0,1,4,6,9
502.528,3,4,7,1,4,19,2,5,6,5,7,12,6,7,2,4,5,9
502.656,3,1,11,1,6,23,2,6,4,6,1,8,6,2,3,2,6,8
502.784,1,0,6,5,5,28,3,2,4,6,4,1,3,3,4,6,6,5
502.912,3,1,7,1,3,14,2,1,5,7,4,4,2,0,2,4,5,8
503.04,2,3,7,5,2,21,2,3,5,6,10,2,4,2,2,4,4,13
503.168,2,1,5,2,3,18,1,8,6,7,4,8,2,1,2,8,4,11
503.296,1,5,4,3,4,26,0,11,9,2,5,6,3,3,3,1,8,11
503.424,4,3,5,4,3,21,3,5,7,3,2,8,5,1,1,1,4,11
503.552,3,0,7,7,3,21,4,3,4,7,4,4,4,3,1,4,10,7
503.68,1,2,7,5,3,21,2,12,6,4,5,12,4,3,3,3,3,11
503.808,2,4,10,2,7,17,2,6,3,3,6,6,5,6,0,4,3,8
503.936,2,7,8,3,6,10,3,5,2,5,0,3,3,2,1,5,4,9
504.064,2,4,5,2,8,26,3,5,4,4,3,9,3,1,4,3,6,8
504.192,3,5,8,1,9,18,6,4,7,8,4,8,1,2,0,7,8,9
504.32,3,1,2,3,4,29,6,5,5,3,4,11,1,4,3,3,2,7
504.448,3,0,4,3,3,24,3,5,5,1,9,13,2,3,4,4,7,8
504.576,0,1,10,2,4,5,2,1,4,0,3,6,7,0,2,2,9,9
504.704,5,5,6,3,1,15,4,2,3,2,6,6,3,2,7,3,3,12
504.832,1,2,6,1,6,15,2,3,5,5,6,7,4,4,6,6,7,3
504.96,0,1,2,0,3,18,3,3,2,3,2,7,3,1,1,3,6,13
505.088,4,2,3,4,3,18,6,5,5,3,3,3,3,1,2,7,4,9
505.216,1,3,1,4,4,13,4,9,5,4,4,4,3,1,1,5,2,13
505.344,1,0,6,2,4,22,0,4,2,2,1,6,2,2,1,4,6,9
505.472,2,1,3,4,6,15,4,2,3,5,2,7,3,3,3,4,9,13
505.6,0,1,10,4,1,18,8,2,2,3,7,6,1,5,0,2,7,10
505.728,2,2,5,4,4,20,4,7,4,0,4,3,1,1,2,1,3,8
505.856,3,4,2,8,4,10,5,8,5,3,6,10,4,4,6,6,11,6
505.984,2,0,11,2,4,21,2,5,1,1,1,10,4,4,1,7,8,10
506.112,3,3,7,4,10,13,7,7,5,3,4,0,2,2,0,2,4,10
506.24,4,1,7,5,5,24,3,6,3,3,4,2,3,3,1,1,4,4
506.368,3,4,7,3,1,21,5,8,4,5,4,4,4,1,1,2,2,13
506.496,0,3,6,4,3,18,7,4,5,2,8,4,4,2,6,2,4,4
506.624,2,8,5,3,10,16,4,3,4,3,4,12,5,0,1,4,4,7
506.752,2,6,6,9,4,22,3,3,4,4,10,6,3,1,3,5,1,6
506.88,1,2,4,0,4,19,5,4,1,3,4,8,6,1,6,8,7,11
507.008,4,3,5,5,4,19,2,4,9,5,6,6,0,4,0,5,3,9
507.136,1,1,2,3,5,13,10,7,2,5,3,6,2,6,3,5,11,8
507.264,1,1,5,3,4,20,1,12,4,6,3,5,5,2,2,4,1,8
507.392,2,1,2,7,5,25,3,8,4,4,2,5,0,2,1,8,5,10
507.52,4,2,2,2,2,11,5,0,6,0,3,8,5,4,7,3,4,10
507.648,1,4,2,6,7,28,2,12,7,2,7,2,2,4,2,5,4,9
507.776,2,1,4,1,5,20,7,2,4,2,4,11,6,1,4,4,5,10
507.904,1,3,7,4,3,23,4,3,2,2,3,6,4,2,0,7,10,7
508.032,1,3,4,4,5,20,0,6,8,3,6,5,3,2,2,5,1,9
508.16,3,1,9,3,4,17,5,6,3,2,5,8,3,3,3,3,3,9
508.288,2,4,6,4,2,18,1,7,2,5,8,7,2,3,4,2,4,5
508.416,2,3,7,3,1,21,2,3,2,4,2,5,8,1,1,2,3,10
508.544,2,5,9,5,4,17,5,5,4,5,2,4,4,1,0,3,3,6
508.672,4,1,8,4,8,24,6,8,7,6,5,10,3,2,2,4,5,14
508.8,0,3,3,6,5,21,8,8,5,3,5,5,0,2,6,5,6,14
508.928,0,1,3,3,4,19,7,2,0,7,7,6,4,0,5,3,4,9
509.056,1,1,2,4,11,24,3,3,4,3,3,6,1,3,1,7,7,9
509.184,5,2,7,2,10,23,2,2,4,5,6,9,1,1,2,9,2,7
509.312,4,4,5,5,4,20,6,5,5,6,5,7,5,0,0,7,9,14
509.44,3,4,5,1,9,22,3,3,3,2,9,3,4,1,3,3,5,12
509.568,3,4,3,2,5,19,3,7,3,3,5,4,2,2,2,6,0,19
509.696,0,5,1,4,3,19,4,5,3,3,5,6,4,3,3,7,2,5
509.824,2,1,3,6,5,15,4,3,4,3,5,7,3,3,4,5,4,10
509.952,1,3,4,0,7,12,0,3,5,5,5,10,4,3,1,4,2,7
510.08,0,2,3,2,3,21,5,4,3,5,7,11,2,7,4,4,4,8
510.208,5,2,4,2,5,20,3,3,5,5,4,12,2,3,0,2,1,11
510.336,2,5,8,4,6,22,4,5,7,3,5,5,3,3,0,5,4,7
510.464,3,8,2,1,7,22,5,1,4,7,4,5,4,2,1,3,5,8
510.592,1,2,1,2,8,11,6,5,5,4,4,8,2,1,3,5,4,9
510.72,5,3,5,5,3,22,4,6,6,1,4,6,2,0,1,5,6,10
510.848,0,2,7,4,7,14,4,4,5,6,7,11,6,2,1,4,6,8
510.976,3,3,7,1,5,20,4,5,1,1,7,9,3,2,1,6,6,9
511.104,1,2,4,2,5,18,4,4,3,7,7,11,2,4,3,3,3,7
511.232,1,2,6,4,9,23,5,7,4,4,3,8,3,2,1,2,8,5
511.36,1,2,0,2,11,12,6,6,2,4,2,5,4,4,0,4,8,11
511.488,2,1,5,4,3,17,6,2,5,2,2,9,6,5,2,2,3,6
511.616,2,2,3,6,5,27,8,3,3,4,4,8,3,1,1,4,3,9
511.744,2,4,10,0,2,14,1,4,2,3,3,12,5,1,2,3,5,10
511.872,4,4,11,2,7,28,4,3,4,4,5,8,2,3,0,3,8,12
512,3,1,11,4,7,12,11,8,4,5,1,2,3,0,2,2,5,13
512.128,0,1,5,3,7,11,6,4,8,4,1,2,3,3,0,4,10,4
512.256,1,4,2,1,5,11,5,4,2,2,4,9,3,0,3,4,1,14
512.384,2,4,3,3,4,18,2,4,3,8,6,10,2,1,2,5,3,5
512.512,2,0,3,5,3,20,1,7,5,8,7,7,4,4,1,7,4,11
512.64,3,5,4,4,5,10,2,1,1,4,6,6,1,2,2,4,7,10
512.768,0,3,3,3,4,14,4,12,5,1,3,4,4,0,1,5,5,12
512.896,0,4,3,4,1,20,5,6,3,4,3,8,2,2,2,10,9,8
513.024,1,3,6,4,2,17,3,5,8,5,2,4,2,2,2,7,4,13
513.152,0,3,2,3,3,13,4,3,4,5,5,12,1,0,1,1,3,11
513.28,2,2,8,0,6,19,2,4,6,5,7,6,3,2,1,4,4,6
513.408,0,6,5,4,6,20,1,5,5,8,7,5,3,1,2,1,5,13
513.536,1,2,2,3,4,19,6,4,3,2,4,6,4,2,4,3,7,14
513.664,1,4,4,3,4,27,2,5,4,1,4,6,2,1,2,4,8,9
513.792,0,4,7,3,3,17,6,8,7,4,7,3,4,5,4,2,7,8
513.92,2,3,4,1,3,23,5,4,5,3,0,5,3,4,0,5,9,8
514.048,0,2,7,4,3,22,2,1,7,2,4,11,4,1,1,5,5,10
514.176,2,2,3,6,5,8,1,3,5,4,1,5,1,2,2,7,2,7
514.304,2,2,5,2,1,17,6,3,4,2,4,5,3,2,5,3,8,7
514.432,1,3,3,1,4,18,1,6,3,5,3,6,3,1,9,4,5,12
514.56,2,3,4,2,6,15,3,4,4,4,6,5,3,2,1,6,2,7
514.688,2,3,2,4,7,14,2,3,5,5,8,9,5,0,3,2,2,10
514.816,0,1,5,3,5,26,0,3,7,6,5,7,3,4,1,2,4,11
514.944,2,3,4,4,3,12,3,6,2,3,5,8,0,1,3,6,9,8
515.072,3,0,1,4,7,16,4,4,1,6,4,1,3,2,3,6,5,9
515.2,1,7,10,2,7,17,2,4,8,2,7,6,1,2,2,4,11,7
515.328,0,3,5,0,6,32,5,1,3,4,2,3,2,2,0,6,2,6
515.456,1,3,8,7,5,25,5,3,5,5,6,7,3,1,3,9,6,10
515.584,1,1,6,1,5,20,3,4,4,7,2,6,2,0,3,1,6,12
515.712,0,0,1,1,6,22,2,0,7,4,4,13,2,1,3,0,7,14
515.84,2,1,7,7,4,20,2,3,4,2,3,7,0,2,3,4,4,5
515.968,3,2,4,5,6,13,9,3,4,3,2,7,4,4,3,4,3,6
516.096,3,3,3,3,4,20,1,3,4,3,2,13,5,3,2,4,5,10
516.224,1,4,6,2,7,15,1,5,5,5,6,11,5,2,3,3,2,6
516.352,1,3,3,1,4,28,2,1,4,6,5,5,1,3,3,8,4,7
516.48,0,1,5,4,5,22,4,5,4,6,2,5,2,3,2,2,5,6
516.608,0,5,5,1,2,20,6,2,3,4,3,12,3,3,2,3,6,10
516.736,4,1,2,4,7,17,2,7,1,3,3,7,0,2,2,3,3,6
516.864,1,1,7,2,3,12,2,2,3,2,3,6,4,2,6,6,1,11
516.992,2,2,7,3,3,31,8,5,4,4,4,4,0,2,2,6,2,8
517.12,0,5,4,1,4,15,0,2,3,2,6,7,0,1,3,2,5,5
517.248,3,2,6,1,6,24,4,4,5,5,3,7,2,2,1,7,5,8
517.376,2,4,7,1,2,20,1,4,2,5,4,11,4,2,2,2,6,14
517.504,2,4,5,1,4,16,3,6,6,3,6,8,4,3,2,5,8,7
517.632,1,1,6,2,7,22,2,6,3,2,5,4,5,3,2,3,4,5
517.76,4,5,7,0,2,22,5,7,2,2,8,6,0,2,2,1,3,12
517.888,5,4,4,4,3,27,6,7,9,2,7,9,4,3,4,4,4,9
518.016,3,3,4,4,2,19,2,5,2,4,4,8,1,2,1,5,7,10
518.144,2,3,3,1,8,16,3,6,4,4,3,5,1,0,3,6,1,14
518.272,1,5,2,6,4,18,4,2,7,2,4,10,1,2,0,1,2,11
518.4,0,2,5,2,4,23,2,3,8,6,4,8,3,1,1,2,9,10
518.528,2,1,4,3,2,16,8,6,4,4,2,8,4,3,5,2,7,10
518.656,1,1,3,0,2,23,3,5,3,5,6,4,3,1,0,6,6,6
518.784,3,3,0,2,3,18,2,6,6,3,13,3,6,3,1,6,7,6
518.912,1,4,1,1,3,14,2,8,5,4,9,7,4,3,2,6,4,12
519.04,1,3,3,4,6,19,2,4,7,4,2,8,3,1,2,3,2,9
519.168,3,1,3,6,9,7,2,3,7,3,5,3,3,0,4,4,10,5
519.296,1,2,1,3,4,17,4,7,3,1,6,7,5,2,4,4,0,7
519.424,0,3,3,6,9,14,3,2,9,5,3,5,1,0,2,2,4,6
519.552,3,9,8,1,4,16,5,4,7,6,3,8,5,1,2,7,2,7
519.68,1,1,11,5,7,11,2,0,4,3,2,5,4,6,3,3,7,8
519.808,2,2,7,1,10,19,1,4,4,6,3,7,1,1,1,2,7,9
519.936,3,1,1,2,2,14,2,3,5,2,4,4,3,3,4,5,8,15
520.064,2,7,4,5,9,17,4,3,5,7,4,10,5,4,2,3,3,7
520.192,2,3,6,1,3,16,2,6,4,4,6,4,3,1,0,4,4,8
520.32,1,2,7,3,7,32,3,3,6,4,2,8,7,4,0,2,4,6
520.448,2,2,3,4,5,24,2,5,0,2,5,11,3,1,4,1,6,4
520.576,0,2,6,3,4,18,7,5,2,3,1,3,3,2,0,6,5,9
520.704,0,1,7,2,1,23,0,4,7,8,4,10,3,4,1,2,5,7
520.832,2,5,1,4,5,13,7,7,3,0,4,4,3,4,2,2,3,13
520.96,2,5,6,4,1,22,3,4,4,6,5,4,3,1,4,7,10,13
521.088,1,4,6,1,2,12,2,3,2,3,0,2,4,3,3,3,6,11
521.216,0,0,7,4,1,24,1,8,4,6,6,9,6,2,4,2,5,8
521.344,1,3,4,3,2,13,4,5,5,4,0,8,4,2,3,2,8,5
521.472,3,2,5,5,6,22,2,4,1,1,6,6,1,1,3,3,9,9
521.6,2,2,8,2,4,28,4,7,4,4,0,3,2,1,6,4,9,10
521.728,1,0,4,4,7,19,1,3,10,3,3,7,2,4,7,4,5,9
521.856,1,3,8,2,6,21,3,4,3,3,1,8,5,3,6,4,2,6
521.984,1,3,2,4,5,22,1,8,4,4,7,7,4,3,2,1,9,10
522.112,3,1,6,3,3,11,3,3,5,4,3,7,2,0,2,3,5,11
522.24,3,4,1,2,7,17,2,4,5,7,2,6,2,2,7,4,3,7
522.368,2,2,5,3,2,17,7,6,4,4,3,7,1,1,3,6,5,12
522.496,0,2,2,7,5,14,4,4,6,4,6,6,3,1,3,1,3,11
522.624,1,2,2,4,7,15,3,2,4,2,5,10,2,2,3,4,6,6
522.752,2,2,5,1,8,20,5,6,3,5,7,3,4,0,3,6,9,12
522.88,3,5,4,2,8,20,2,7,1,10,5,6,4,2,2,8,3,7
523.008,4,0,3,1,5,12,2,5,8,3,0,8,2,1,3,8,5,11
523.136,3,2,4,2,5,15,8,2,2,5,3,8,7,0,4,2,7,8
523.264,0,3,4,3,4,11,2,11,6,5,3,2,2,0,0,4,4,4
523.392,1,2,3,2,5,24,4,9,3,2,5,11,4,1,8,11,2,9
523.52,3,4,5,0,9,23,2,3,6,5,1,5,2,2,5,4,5,10
523.648,1,4,4,4,5,16,1,1,2,2,3,5,3,1,3,2,9,10
523.776,2,3,3,5,5,19,4,3,4,3,5,6,2,1,0,7,3,10
523.904,1,2,6,2,4,17,5,3,4,6,7,6,4,3,2,7,6,6
524.032,3,0,11,1,5,16,5,4,4,2,8,6,2,2,2,7,7,5
524.16,2,2,3,3,6,16,2,3,6,3,2,6,7,3,0,5,8,9
524.288,0,2,3,3,2,15,2,1,6,4,3,5,2,0,2,4,7,11
524.416,0,3,7,4,2,19,2,7,5,1,4,10,2,3,4,4,3,16
524.544,0,2,6,3,5,19,6,5,6,3,1,10,1,2,4,5,4,12
524.672,1,2,3,2,4,17,5,3,5,5,1,0,1,2,1,6,4,6
524.8,4,6,2,3,2,15,2,8,4,9,2,9,5,5,2,3,7,11
524.928,3,1,6,4,4,18,1,3,4,8,4,9,3,2,3,5,2,11
525.056,2,3,5,4,4,13,4,6,2,7,6,5,7,2,3,2,6,7
525.184,4,3,3,0,4,15,3,7,1,7,4,11,1,2,2,2,8,6
525.312,1,4,7,2,7,17,6,7,3,4,3,7,2,2,1,5,6,7
525.44,1,2,4,3,7,13,3,4,2,0,4,5,2,3,1,3,9,8
525.568,3,3,3,1,6,22,2,4,1,4,4,6,5,1,1,5,4,13
525.696,2,2,2,4,5,17,2,5,1,5,3,8,2,5,1,5,2,10
525.824,4,5,5,0,4,17,3,4,12,3,3,7,2,3,0,6,5,9
525.952,0,4,6,1,8,15,4,3,6,4,7,5,0,2,3,4,7,17
526.08,2,3,4,8,4,10,6,6,6,2,3,7,1,1,2,5,4,7
526.208,0,2,4,2,1,23,5,6,4,5,4,3,2,6,1,8,6,9
526.336,2,1,5,2,6,22,3,6,3,2,5,7,2,3,2,3,3,5
526.464,0,5,10,0,5,18,4,2,7,2,3,5,4,2,1,3,4,13
526.592,0,3,6,7,5,11,3,8,8,4,3,5,1,3,2,4,6,11
526.72,3,3,5,4,2,22,8,6,2,6,3,10,2,0,4,5,3,9
526.848,2,4,1,4,4,18,5,8,2,5,5,5,1,1,4,5,5,7
526.976,2,4,8,2,7,14,4,4,4,4,3,6,3,2,3,3,3,11
527.104,0,1,3,4,6,21,2,6,7,5,6,9,3,1,3,2,4,11
527.232,0,2,7,5,6,20,3,7,4,7,3,9,4,1,2,7,5,10
527.36,1,2,4,2,4,22,2,5,4,2,4,5,3,6,1,2,3,7
527.488,3,2,3,3,3,13,2,2,6,1,4,4,2,2,3,4,4,10
527.616,0,2,3,2,3,15,3,6,2,9,8,6,3,0,2,3,6,16
527.744,3,3,8,4,2,16,7,4,4,4,6,6,3,1,3,7,5,9
527.872,2,3,2,2,7,15,4,3,10,1,8,2,2,1,3,1,5,13
528,0,2,4,3,2,13,3,6,3,5,4,5,4,2,3,7,3,8
528.128,1,0,5,4,5,23,5,1,4,9,3,14,0,4,4,6,3,9
528.256,2,0,5,1,5,14,4,2,2,6,4,4,2,1,3,3,5,7
528.384,4,3,4,3,2,21,2,4,5,8,0,8,2,3,3,4,5,14
528.512,0,4,5,2,6,20,1,4,2,4,3,5,1,3,5,1,5,7
528.64,1,2,2,5,5,18,3,3,6,4,3,6,3,1,4,6,3,8
528.768,1,1,1,1,1,13,2,4,5,5,3,5,7,3,6,1,4,9
528.896,1,5,6,5,5,15,2,3,3,2,8,3,4,1,3,4,2,6
529.024,3,2,5,0,7,18,1,2,3,4,6,8,4,0,5,4,8,13
529.152,1,1,2,5,5,18,2,3,5,6,9,6,2,4,2,3,5,15
529.28,2,3,4,3,4,14,4,0,2,5,6,7,2,2,2,4,3,7
529.408,2,1,4,2,4,14,2,6,6,4,2,3,0,3,1,1,5,7
529.536,0,4,3,4,3,10,2,1,5,3,3,4,2,2,1,4,9,15
529.664,3,2,8,2,3,7,2,3,4,5,1,8,2,1,0,1,6,6
529.792,2,3,4,6,1,27,3,7,2,8,8,6,6,0,1,2,3,10
529.92,2,3,3,5,4,15,6,4,8,5,4,6,3,3,1,5,4,12
530.048,1,1,4,5,7,17,3,1,3,5,2,4,1,0,2,3,6,6
530.176,1,3,3,4,6,13,3,8,5,7,2,1,4,0,1,7,4,14
530.304,4,3,5,2,7,18,4,2,3,4,6,6,4,1,2,5,8,8
530.432,3,2,8,3,4,14,0,1,5,4,4,12,0,0,4,4,3,5
530.56,1,3,6,5,6,12,2,4,6,2,4,8,2,1,1,2,3,8
530.688,1,1,1,2,2,22,0,5,1,1,2,11,2,2,1,3,5,9
530.816,1,1,4,1,5,16,0,7,2,4,5,12,1,3,2,3,4,5
530.944,2,4,6,2,3,24,5,3,3,4,5,11,2,0,3,5,7,5
531.072,0,1,5,1,4,20,5,6,4,3,2,5,5,0,3,7,3,10
531.2,1,2,3,4,1,22,4,5,2,5,7,5,8,2,3,5,8,5
531.328,1,1,3,5,11,15,2,3,4,4,2,7,3,1,6,4,5,8
531.456,3,3,2,4,5,21,4,4,1,3,4,10,3,2,2,3,5,8
531.584,3,3,1,8,2,16,0,1,8,5,2,6,1,4,2,8,4,7
531.712,2,3,6,4,7,26,3,3,2,4,3,6,3,3,2,9,6,9
531.84,3,3,1,3,3,20,1,7,2,5,8,7,6,1,3,6,3,8
531.968,3,2,2,3,5,16,1,6,4,7,2,8,3,1,2,5,5,5
532.096,0,6,2,1,3,21,3,2,3,2,3,10,4,1,2,5,3,8
532.224,1,1,9,2,5,17,1,4,2,3,3,2,6,0,1,2,8,6
532.352,1,0,8,3,6,19,8,6,8,7,4,4,4,3,5,5,3,12
532.48,2,2,1,4,7,18,5,4,6,2,7,5,3,4,2,5,7,8
532.608,3,1,2,2,4,20,5,4,4,3,8,5,2,3,6,4,4,16
532.736,3,5,2,5,4,24,4,5,2,6,3,4,3,1,2,1,5,9
532.864,1,2,5,1,4,24,5,1,8,2,6,6,1,3,1,4,1,5
532.992,3,5,5,3,4,30,4,4,6,5,6,7,3,2,5,1,5,9
533.12,3,2,4,5,4,15,5,5,7,4,7,7,4,2,0,5,7,7
533.248,1,2,3,6,3,20,5,5,7,3,7,6,1,1,1,2,4,14
533.376,0,1,5,3,4,17,5,1,3,1,2,7,4,1,0,3,5,13
533.504,2,3,6,0,3,18,4,5,5,1,4,5,3,2,5,4,6,8
533.632,2,2,3,2,6,16,4,3,2,4,6,8,2,2,1,3,3,7
533.76,0,2,3,3,5,28,1,5,8,7,2,9,1,2,4,4,3,9
533.888,1,6,6,4,1,26,5,5,3,2,4,10,3,1,3,5,4,10
534.016,0,5,4,2,7,12,8,6,6,5,3,3,3,1,1,2,5,4
534.144,0,5,0,4,5,21,2,6,2,2,3,4,3,2,2,5,7,4
534.272,0,4,4,4,2,15,2,1,3,2,6,8,6,4,2,3,3,6
534.4,2,2,1,2,4,18,3,6,5,3,4,11,2,3,5,2,1,5
534.528,1,5,5,4,7,15,4,1,4,4,6,4,1,0,4,5,3,7
534.656,0,2,6,5,3,21,7,3,2,3,5,8,2,2,3,4,6,9
534.784,4,2,5,4,9,19,1,4,1,6,3,7,4,3,3,10,5,15
534.912,2,0,2,4,2,28,3,3,6,7,3,5,5,3,0,4,5,13
535.04,1,3,4,3,5,21,1,4,2,2,4,7,1,1,0,3,2,12
535.168,0,7,2,4,2,15,4,3,3,5,2,6,2,4,2,3,5,10
535.296,1,3,4,1,5,24,4,6,5,6,6,8,8,4,1,2,7,11
535.424,1,3,6,2,6,24,1,3,5,2,5,2,2,2,1,3,3,10
535.552,1,5,4,3,5,20,1,5,3,4,3,6,3,6,6,3,7,6
535.68,1,6,5,4,1,13,3,6,7,5,6,8,4,4,2,3,3,7
535.808,1,4,4,4,3,17,4,4,2,3,6,7,6,0,6,5,0,16
535.936,3,1,7,7,5,23,3,2,3,1,5,5,0,2,1,4,4,11
536.064,1,2,5,3,6,13,5,4,4,4,3,6,2,3,1,3,6,12
536.192,2,2,2,3,4,16,4,5,0,5,4,8,5,1,2,5,3,8
536.32,1,1,4,5,5,20,1,4,3,3,4,5,2,0,2,4,3,7
536.448,3,0,2,4,3,11,2,2,5,5,7,5,2,2,1,2,7,10
536.576,4,0,5,4,4,22,5,4,3,3,2,9,6,3,7,4,6,3
536.704,1,1,1,4,4,21,2,3,6,6,6,7,2,0,1,1,6,10
536.832,1,2,4,1,3,20,2,7,3,3,2,7,1,2,1,10,8,13
536.96,1,0,5,1,3,15,1,7,4,5,1,5,5,1,4,5,8,8
537.088,1,0,4,1,6,23,2,2,8,4,3,8,1,3,3,6,4,8
537.216,1,2,3,3,9,17,6,5,2,5,0,5,4,3,3,4,6,6
537.344,0,3,5,4,7,16,3,1,5,3,6,4,5,3,2,2,3,8
537.472,1,3,5,2,3,14,7,2,3,4,8,5,2,1,1,3,1,9
537.6,4,2,3,2,0,12,4,4,7,5,5,6,3,0,1,4,4,6
537.728,1,4,5,5,6,23,5,9,2,2,2,7,5,3,2,4,3,8
537.856,2,3,2,5,3,22,7,2,1,6,4,5,3,1,5,5,2,5
537.984,0,2,4,0,2,20,4,4,5,6,6,9,2,2,2,6,5,5
538.112,1,3,0,0,6,18,3,1,8,3,4,6,3,1,5,0,2,13
538.24,2,3,3,1,2,21,6,5,7,6,4,6,6,2,3,5,4,13
538.368,0,3,7,2,4,23,2,3,4,3,3,10,3,2,2,1,7,12
538.496,2,1,6,1,8,20,9,4,3,2,3,7,2,2,5,7,2,8
538.624,1,3,2,2,4,17,1,0,4,3,1,7,4,0,2,4,3,11
538.752,0,3,4,2,4,22,4,1,3,4,4,8,5,0,2,4,9,6
538.88,2,4,6,2,3,29,7,6,6,4,3,6,2,4,5,4,1,8
539.008,0,1,2,5,3,24,2,1,5,7,8,4,2,3,2,4,5,9
539.136,1,4,3,2,5,8,8,6,1,1,5,11,2,0,4,2,3,8
539.264,1,0,4,2,4,21,3,4,1,5,4,4,2,1,5,5,5,12
539.392,3,6,8,3,5,16,4,3,6,3,2,5,3,2,2,4,7,17
539.52,2,2,3,3,6,14,5,4,0,3,8,10,4,1,7,3,3,9
539.648,0,2,2,1,4,15,5,6,4,6,4,14,3,2,4,3,1,9
539.776,0,2,4,6,7,21,0,6,4,6,4,5,0,3,4,4,1,9
539.904,1,5,2,1,4,11,3,4,0,6,4,4,2,4,2,3,8,13
540.032,2,2,4,5,4,16,2,5,3,4,4,11,4,1,2,1,3,1
540.16,1,4,4,1,4,20,3,3,3,4,7,14,2,0,1,3,2,6
540.288,0,1,3,2,2,24,3,6,0,5,1,11,3,2,1,5,5,7
540.416,1,4,3,3,5,20,2,1,1,7,1,3,3,4,3,3,6,8
540.544,2,2,4,2,4,18,5,4,3,5,4,7,0,5,1,2,6,10
540.672,3,5,1,3,1,19,2,6,6,5,2,3,2,1,3,6,2,12
540.8,1,3,7,2,3,17,3,0,4,4,2,4,2,5,2,6,6,13
540.928,2,3,5,2,2,5,4,4,6,8,4,4,1,3,3,1,4,7
541.056,3,3,5,2,4,19,0,4,2,2,2,3,1,0,4,2,3,15
541.184,0,5,2,3,4,16,3,5,3,5,5,9,3,3,2,6,3,7
541.312,0,3,0,2,8,12,3,4,2,5,3,10,5,2,2,0,3,14
541.44,2,1,6,2,3,27,5,7,3,4,3,4,2,1,4,4,3,8
541.568,1,3,2,1,6,14,1,3,4,2,5,7,4,2,4,6,5,7
541.696,1,5,2,5,4,13,2,0,1,6,4,4,1,1,3,7,6,11
541.824,2,4,7,5,4,12,4,7,6,4,5,6,1,0,3,5,6,6
541.952,3,1,5,3,2,20,1,1,5,7,1,5,3,4,2,1,1,6
542.08,2,1,7,2,3,12,5,3,6,2,5,7,2,0,1,2,7,3
542.208,1,2,5,1,4,19,3,8,3,2,6,5,4,0,4,6,6,8
542.336,4,2,6,4,3,15,0,6,4,1,4,7,2,2,3,7,9,8
542.464,0,3,6,4,6,23,3,1,3,4,3,5,7,1,0,4,8,5
542.592,2,3,5,3,4,21,2,8,5,3,4,8,0,0,4,4,2,6
542.72,0,3,3,2,7,26,4,4,3,4,6,5,2,3,2,5,8,9
542.848,2,1,6,4,5,18,1,6,6,1,3,7,2,2,4,4,3,11
542.976,1,1,4,3,1,20,6,3,2,3,4,4,3,6,1,3,4,8
543.104,2,1,5,3,3,20,7,4,2,5,2,5,1,0,2,7,5,14
543.232,3,1,5,1,8,22,7,4,5,4,4,5,1,0,1,5,4,11
543.36,0,1,5,3,2,23,7,5,1,5,3,9,3,2,0,7,4,11
543.488,1,3,6,1,4,23,4,1,6,3,4,9,2,2,0,5,3,7
543.616,1,5,4,0,5,20,3,3,1,1,5,4,4,2,1,5,2,3
543.744,2,1,4,4,5,19,2,2,3,3,2,5,1,2,1,1,2,6
543.872,1,4,3,2,2,19,3,4,2,4,6,8,3,1,5,7,1,6
544,0,1,3,3,3,21,8,6,3,2,4,6,4,0,0,5,4,5
544.128,3,4,4,3,6,13,3,3,6,2,0,8,3,3,2,7,3,7
544.256,2,3,11,5,4,19,3,3,3,1,2,8,0,3,1,6,8,7
544.384,2,5,6,1,1,18,2,6,11,0,1,4,0,2,3,4,3,7
544.512,1,1,4,2,3,17,1,3,8,5,2,4,4,1,2,4,6,10
544.64,1,3,7,2,4,17,5,3,7,4,0,7,2,3,1,2,5,11
544.768,0,3,4,7,6,23,5,3,0,1,1,9,3,2,1,4,1,10
544.896,1,2,1,4,4,14,2,6,3,4,3,5,7,5,3,4,4,10
545.024,1,4,4,2,4,18,0,3,3,8,5,7,0,3,3,5,4,13
545.152,4,2,0,2,5,16,4,8,3,6,2,5,3,1,1,4,6,3
545.28,0,3,2,5,4,16,5,2,5,2,5,4,2,1,2,3,5,9
545.408,0,1,3,2,5,14,3,1,2,3,4,8,2,4,4,2,1,15
